0.343199,0.016,128.087,65160,24,14720,14600,1599488,24,13056,192,930,241,25,Random
10.122123,0.285,39.542,164,16,20480,14600,164,16,164,0,0,0,0,Random
11.716118,0.226,40.235,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.325866,0.075,40.788,65160,24,14720,14600,654496,24,13056,112,198,157,12,Random
11.875116,0.348,40.34,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.25737,0.023,184.961,65160,24,14720,14600,1007808,24,13056,302,941,592,40,Random
0.349195,0.081,40.837,65160,24,14720,14600,527072,24,13056,135,533,33,15,Random
10.362995,0.273,40.352,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.40562,0.398,39.946,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.218485,0.091,40.202,65160,24,14720,14600,521280,24,13056,25,68,5,0,Random
0.219364,0.072,45.289,65160,24,14720,14600,784816,24,13056,347,788,151,46,Random
0.260451,0.078,45.261,65160,24,14720,14600,677664,24,13056,309,777,292,282,Random
10.620242,0.49,40.993,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.490119,0.441,40.428,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.368745,0.183,40.244,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.42276,0.071,40.42,65160,24,14720,14600,739928,24,13056,343,398,45,3,Random
10.468369,0.419,40.645,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.443869,0.447,39.976,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.37662,0.232,40.469,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.491028,0.121,40.05,65160,24,14720,14600,262088,24,13056,27,31,0,2,Random
0.319594,0.076,41.5,65160,24,14720,14600,885824,24,13056,267,621,366,29,Random
0.280638,0.07,42.015,65160,16,14720,14600,5463304,24,13056,312,1271,98,17,Random
10.553118,0.363,40.531,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.556243,0.487,40.624,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.341409,0.094,40.457,65160,24,14720,14600,472048,24,13056,69,55,54,3,Random
0.243737,0.071,40.798,65160,24,14720,14600,2038784,24,13056,126,533,163,12,Random
10.342746,0.183,40.426,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.316701,0.079,40.598,65160,24,14720,14600,485080,24,13056,113,271,17,11,Random
10.432995,0.321,40.226,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.317839,0.081,40.736,65160,24,14720,14600,941200,24,13056,361,1312,138,27,Random
0.313041,0.083,40.315,65160,24,14720,14600,760200,24,13056,228,296,248,13,Random
10.479369,0.261,40.6,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.216872,0.26,39.78,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.302859,0.074,40.957,65160,24,14720,14600,616848,24,13056,335,662,301,32,Random
0.271223,0.069,40.708,65160,24,14720,14600,750064,24,13056,225,786,433,24,Random
0.244816,0.071,40.74,65160,24,14720,14600,1053672,24,13056,88,150,15,14,Random
10.41162,0.201,40.234,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.254731,0.065,42.474,65160,24,14720,14600,2743960,24,13056,300,1122,213,38,Random
10.353371,0.184,39.873,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.2757,0.079,40.79,65160,24,14720,14600,2198064,24,13056,209,460,192,23,Random
0.183005,0.095,11.145,52128,24,14720,14600,144800,24,13056,18,56,41,5,Random
0.308327,0.081,40.456,65160,24,14720,14600,1710088,24,13056,244,823,256,26,Random
10.322746,0.302,40.218,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.369329,0.075,40.76,65160,24,14720,14600,854320,24,13056,260,629,408,35,Random
0.339452,0.112,1.476,65160,24,14720,14600,325800,24,13056,6,19,6,2,Random
10.350246,0.333,40.255,164,16,20480,14600,164,16,164,0,0,0,0,Random
1.02617,0.235,10.496,8688,24,14720,14600,30408,24,13056,0,0,0,0,Random
10.295996,0.017,39.701,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.604742,0.547,40.151,164,16,20480,14600,164,16,164,0,0,0,0,Random
9.185231,0.091,40.326,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.547243,0.453,40.436,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.258836,0.08,40.87,65160,24,14720,14600,579200,24,13056,468,1048,367,35,Random
6.081913,0.233,40.195,164,32,20480,14600,164,32,164,0,0,0,0,Random
0.308016,0.076,40.914,65160,24,14720,14600,715312,24,13056,472,958,581,57,Random
10.39712,0.116,40.331,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.267567,0.072,41.589,65160,24,14720,14600,826808,24,13056,292,1055,238,28,Random
10.341746,0.342,40.197,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.301821,0.065,140.61,65160,24,14720,14600,1125096,24,13056,336,853,470,28,Random
10.540368,0.489,40.407,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.357473,0.076,40.546,65160,24,14720,14600,502456,24,13056,135,393,95,18,Random
0.342164,0.093,40.819,65160,24,14720,14600,4034128,24,13056,106,149,51,12,Random
0.279677,0.067,40.864,65160,24,14720,14600,703728,24,13056,261,854,284,33,Random
10.36462,0.437,39.799,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.366495,0.472,39.836,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.536243,0.289,40.352,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.39337,0.263,40.697,164,16,20480,14600,164,16,164,0,0,0,0,Random
0.305771,0.065,41.158,65160,24,14720,14600,1975072,24,13056,354,1466,426,29,Random
10.496619,0.54,40.061,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.430745,0.279,40.483,164,16,20480,14600,164,16,164,0,0,0,0,Random
10.518494,0.392,40.681,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.542368,0.384,40.262,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.565868,0.308,40.033,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.40712,0.295,39.904,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.604117,0.303,40.496,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.404745,0.193,40.034,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.575118,0.454,40.562,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.613742,0.351,40.521,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.619242,0.285,40.285,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.42287,0.287,40.322,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.457369,0.442,39.913,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.529868,0.43,40.357,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.316246,0.279,39.902,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.715991,0.368,40.538,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.483369,0.288,40.558,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.548993,0.461,40.423,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.525368,0.407,40.536,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.443244,0.327,40.085,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.418745,0.19,40.433,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.466869,0.274,40.263,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.579493,0.364,40.533,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.563493,0.443,40.587,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.408495,0.356,39.806,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.512119,0.332,40.262,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.41387,0.406,39.966,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.491869,0.311,40.519,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.564243,0.342,40.541,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.364745,0.243,40.046,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.526118,0.322,40.684,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.528118,0.378,40.17,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.40712,0.327,40.047,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.527118,0.345,40.366,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.514494,0.307,40.495,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.511869,0.323,40.201,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.495619,0.297,40.352,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.42087,0.304,40.153,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.463119,0.467,40.27,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.514494,0.389,40.604,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.379495,0.328,39.872,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.522243,0.348,40.263,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.632117,0.323,40.539,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.41187,0.372,40.31,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.518744,0.403,40.63,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.447244,0.368,40.114,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.465994,0.307,40.415,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.424995,0.449,39.945,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.615492,0.287,40.638,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.336871,0.303,39.675,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.503744,0.392,40.536,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.475994,0.352,40.279,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.375745,0.256,40.165,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.451119,0.291,40.309,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.461994,0.323,40.154,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.476744,0.293,40.367,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.38462,0.219,40.003,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.374995,0.246,40.163,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.41837,0.342,40.016,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.561118,0.389,40.329,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.465869,0.414,39.959,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
11.074112,0.258,40.561,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.520243,0.422,40.451,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.454744,0.251,40.379,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.485369,0.387,40.547,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.471994,0.389,40.136,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.383495,0.269,39.827,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.499744,0.269,40.361,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.485744,0.361,40.493,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.479494,0.265,40.647,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.394245,0.338,40.122,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.681491,0.49,40.069,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.485244,0.364,40.02,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.36537,0.362,39.836,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.358496,0.381,39.75,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.484994,0.262,40.584,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.421995,0.348,39.726,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.509494,0.41,40.226,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.347871,0.285,39.711,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.493869,0.422,40.451,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.467244,0.381,40.036,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.517994,0.371,40.217,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.482119,0.342,40.601,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.577118,0.321,40.386,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.43912,0.357,39.933,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.469369,0.325,40.42,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.38287,0.261,39.848,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.442119,0.341,40.263,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.523243,0.436,40.315,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.518744,0.325,40.242,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.41912,0.188,40.172,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.542868,0.31,40.323,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.36512,0.297,39.68,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.41637,0.261,40.022,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.480619,0.265,40.377,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.458869,0.35,40.284,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.41287,0.323,40.001,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.514494,0.251,40.595,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.475619,0.412,40.139,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.520993,0.476,40.457,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.423745,0.356,40.051,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.510494,0.399,40.288,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.40337,0.356,40.07,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.496869,0.344,40.3,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.585743,0.485,40.443,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.513619,0.384,40.134,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.451119,0.386,40.125,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.480619,0.319,40.619,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.491119,0.293,39.961,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.545493,0.368,40.604,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.416995,0.387,40.084,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.587493,0.508,40.51,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.40812,0.38,40.366,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.42012,0.334,40.039,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.451744,0.419,40.012,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.469744,0.291,40.35,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.419495,0.416,39.944,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.580118,0.328,40.452,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.459494,0.408,40.079,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.477119,0.319,40.322,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.350121,0.272,39.872,164,16,20480,14600,164,16,164,0,0,0,0,Noflow
10.329871,0.252,39.941,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.357121,0.262,40.354,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.294246,0.206,39.812,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.388495,0.284,39.904,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.493619,0.355,40.509,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.41087,0.314,40.46,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.349621,0.247,40.037,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.333996,0.218,40.387,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.185623,0.158,39.615,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.355246,0.318,40.354,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.212372,0.157,40.236,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.269622,0.231,39.957,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.292996,0.339,39.845,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.319246,0.187,40.117,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.443994,0.24,40.275,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.418745,0.424,40.259,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.164623,0.136,39.801,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.340996,0.303,40.372,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.408745,0.365,40.137,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
11.67669,0.144,40.065,112,16,20480,14600,112,16,0,0,0,0,0,loss1%
10.482869,0.306,40.524,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.371995,0.354,40.432,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.274122,0.202,39.676,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.311121,0.204,40.295,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.335371,0.199,40.812,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.36612,0.34,40.441,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.42587,0.403,40.29,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.251122,0.21,39.918,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.280996,0.26,39.917,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.263872,0.119,39.914,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.323871,0.26,39.914,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.463869,0.288,40.334,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.43512,0.34,40.695,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.804365,0.258,40.4,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.479619,0.316,40.47,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.525868,0.449,40.427,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.468494,0.133,40.252,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.461869,0.417,40.244,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
11.872116,0.252,40.523,164,16,17536,14600,164,16,164,0,0,0,0,loss1%
10.421495,0.353,40.215,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.448994,0.292,40.49,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.363495,0.379,40.027,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.397745,0.352,40.099,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.356996,0.352,40.007,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.547368,0.309,40.715,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.589868,0.339,40.476,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.335871,0.217,39.944,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.204997,0.13,40.077,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.420745,0.375,40.204,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.444744,0.376,40.562,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.462494,0.406,40.273,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.41212,0.324,40.208,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.486119,0.273,40.678,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.293996,0.322,40.165,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
13.840603,0.579,40.472,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.498369,0.328,40.724,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.465119,0.257,40.285,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.280996,0.33,39.766,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.315121,0.226,40.081,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.466869,0.317,40.491,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.405995,0.391,39.986,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
10.301746,0.362,39.862,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
6.10277,0.27,40.224,164,16,20480,14600,164,16,164,0,0,0,0,loss1%
