Client/Server IP addr,Client/Server TCP port,packets,RST sent,ACK sent,PURE ACK sent,unique bytes,data pkts,data bytes,rexmit pkts,rexmit bytes,out seq pkts,SYN count,FIN count,Client/Server IP addr,Client/Server TCP port,packets,RST sent,ACK sent,PURE ACK sent,unique bytes,data pkts,data bytes,rexmit pkts,rexmit bytes,out seq pkts,SYN count,FIN count,First time abs,Last time abs,Completion time,C first payload,S first payload,C last payload,S last payload,C first ack,S first ack,C Internal,S Internal,C anonymized,S anonymized,Connection type,P2P type,HTTP type,Average rtt C2S,rtt min,rtt max,Stdev rtt,rtt count,ttl_min,ttl_max,Average rtt S2C,rtt min,rtt max,Stdev rtt,rtt count,ttl_min,ttl_max,P2P subtype,ED2K Data,ED2K Signaling,ED2K C2S,ED2K C2C,ED2K Chat,RFC1323 ws,RFC1323 ts,window scale,SACK req,SACK sent,MSS,max seg size,min seg size,win max,win min,win zero,cwin max,cwin min,initial cwin,rtx RTO,rtx FR,reordering,net dup,unknown,flow control,unnece rtx RTO,unnece rtx FR,!= SYN seqno,RFC1323 ws,RFC1323 ts,window scale,SACK req,SACK sent,MSS,max seg size,min seg size,win max,win min,win zero,cwin max,cwin min,initial cwin,rtx RTO,rtx FR,reordering,net dup,unknown,flow control,unnece rtx RTO,unnece rtx FR,!= SYN seqno,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,
172.16.0.1,47440,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,14286.252,2.497,2.426,14283.003,14284.929,0.47,2.426,1,1,0,0,0,0,0,10.212372,0.157,40.236,18.305441,8,64,64,7.384206,0.01,39.905,16.050009,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,47564,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,13523.089,2.53,2.432,13519.863,13522.005,0.408,2.432,1,1,0,0,0,0,0,10.269622,0.231,39.957,18.218344,8,64,64,7.218207,0.02,39.157,15.76457,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,47658,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,15050.083,2.513,2.344,15045.68,15048.73,0.431,2.344,1,1,0,0,0,0,0,10.292996,0.339,39.845,18.167175,8,64,64,7.293843,0.029,39.614,15.868591,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,47782,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,13912.499,2.377,2.306,13908.738,13911.437,0.446,2.306,1,1,0,0,0,0,0,10.319246,0.187,40.117,18.341638,8,64,64,7.204935,0.016,39.461,15.804112,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,47906,16,0,15,8,452,6,452,0,0,0,1,1,172.16.0.2,861,16,0,16,5,2880,9,2880,0,0,0,1,1,1.52013E+12,1.52013E+12,13308.05,3.476,4.007,13303.748,13306.522,0.252,3.904,1,1,0,0,0,0,0,10.443994,0.24,40.275,18.329572,8,64,64,7.97182,0.012,39.341,16.44379,10,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,0,0,0,0,0,0,0,0,0,0,0,0,---,6,8,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,48030,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,21277.933,5007.905,5007.819,21274.269,21276.836,0.481,5007.819,1,1,0,0,0,0,0,10.418745,0.424,40.259,18.384471,8,64,64,7.311843,0.025,40.021,16.007316,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,48160,18,0,17,10,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,17576.156,1.799,1.731,12567.071,12569.68,0.15,1.731,1,1,0,0,0,0,0,10.164623,0.136,39.801,18.14909,8,64,64,10.786175,0.014,39.638,18.36183,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,48258,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,13090.71,4.727,2.188,13086.625,13089.315,0.392,2.188,1,1,0,0,0,0,0,10.340996,0.303,40.372,18.342366,8,64,64,7.292297,0.013,39.476,15.911208,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,48376,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,12719.953,3.298,2.305,12713.479,12716.368,0.436,2.305,1,1,0,0,0,0,0,10.408745,0.365,40.137,18.34304,8,64,64,7.462841,0.005,39.415,15.791889,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,48500,15,0,14,8,288,5,288,0,0,0,1,1,172.16.0.2,861,15,0,15,4,2880,9,2880,0,0,0,1,1,1.52013E+12,1.52013E+12,12698.049,43.582,2.154,12693.843,12696.86,0.156,2.154,1,1,0,0,0,0,0,11.67669,0.144,40.065,19.305651,7,64,64,8.068719,0.012,39.898,16.73249,10,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,112,16,20480,14600,0,112,16,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,32,0,0,0,0,0,0,0,0,0,0,0,---,5,8,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,48624,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,13486.042,2.547,2.447,13482.268,13484.927,0.453,2.447,1,1,0,0,0,0,0,10.482869,0.306,40.524,18.427637,8,64,64,7.206753,0.015,39.169,15.742025,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,48874,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,17940.402,5008.176,5008.022,17936.725,17939.344,0.503,5008.022,1,1,0,0,0,0,0,10.371995,0.354,40.432,18.355854,8,64,64,7.373933,0.013,40.047,16.099447,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,48986,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,13482.351,3.505,3.406,13477.845,13480.939,0.41,3.406,1,1,0,0,0,0,0,10.274122,0.202,39.676,18.146902,8,64,64,7.213844,0.016,39.106,15.720447,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,49090,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,15571.118,2.777,2.617,15567.974,15570.044,0.38,2.617,1,1,0,0,0,0,0,10.311121,0.204,40.295,18.400572,8,64,64,7.281661,0.006,39.469,15.849583,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,49214,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,12738.909,2.424,2.318,12735.818,12737.733,0.464,2.318,1,1,0,0,0,0,0,10.335371,0.199,40.812,18.430947,8,64,64,7.248661,0.004,39.248,15.815958,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,49338,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,14083.173,3.126,2.248,14079.774,14082.051,0.385,2.248,1,1,0,0,0,0,0,10.36612,0.34,40.441,18.369703,8,64,64,7.316206,0.012,39.623,15.960565,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,49462,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,12842.291,2.552,2.482,12836.316,12841.162,0.514,2.482,1,1,0,0,0,0,0,10.42587,0.403,40.29,18.335327,8,64,64,7.300025,0.016,39.898,15.959422,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,49586,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,13401.573,2.386,2.305,13395.728,13400.197,0.478,2.305,1,1,0,0,0,0,0,10.251122,0.21,39.918,18.239102,8,64,64,7.330024,0.025,40.048,15.990028,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,49802,16,0,15,8,452,6,452,0,0,0,1,1,172.16.0.2,861,16,0,16,5,1704,9,1704,0,0,0,1,1,1.52013E+12,1.52013E+12,13044.939,3.38,2.44,12970.709,13043.153,0.513,2.44,1,1,0,0,0,0,0,10.280996,0.26,39.917,18.19458,8,64,64,4.470839,0.013,39.688,13.206568,9,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,49926,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,13782.046,1.912,1.855,13660.32,13780.68,0.13,1.855,1,1,0,0,0,0,0,10.263872,0.119,39.914,18.271644,8,64,64,7.218025,0.011,39.255,15.764548,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,50052,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,12070.345,2.271,2.211,12066.127,12068.901,0.399,2.211,1,1,0,0,0,0,0,10.323871,0.26,39.914,18.197328,8,64,64,7.284388,0.017,39.718,15.870816,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,50176,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,15333.441,2.406,2.343,14681.769,15332.068,0.438,2.343,1,1,0,0,0,0,0,10.463869,0.288,40.334,18.380552,8,64,64,7.271116,0.017,39.658,15.840529,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,50300,18,0,17,10,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52013E+12,1.52013E+12,13716.507,2.607,2.496,13711.997,13715.101,0.469,2.496,1,1,0,0,0,0,0,10.43512,0.34,40.695,18.42385,8,64,64,7.30057,0.016,39.748,15.952579,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,50392,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,14506.727,3.437,3.336,14500.98,14503.777,1.596,3.336,1,1,0,0,0,0,0,10.804365,0.258,40.4,18.182865,8,64,64,7.265752,0.017,39.891,15.887098,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,50516,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,12706.678,2.443,2.372,12702.715,12705.35,0.544,2.372,1,1,0,0,0,0,0,10.479619,0.316,40.47,18.43083,8,64,64,7.366388,0.016,40.05,15.997671,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,50640,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52013E+12,1.52013E+12,13579.868,9.177,9.014,13575.709,13578.795,0.526,9.014,1,1,0,0,0,0,0,10.525868,0.449,40.427,18.448016,8,64,64,7.316752,0.017,39.781,15.984956,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,50764,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,15,0,15,4,2880,9,2880,0,0,0,1,1,1.52013E+12,1.52013E+12,13685.771,2.082,2.31,13682.197,13684.407,0.144,2.247,1,1,0,0,0,0,0,10.468494,0.133,40.252,18.136447,8,64,64,8.075819,0.011,40.042,16.695873,10,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,0,0,0,0,0,0,0,0,0,0,0,0,---,6,8,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
