Client/Server IP addr,Client/Server TCP port,packets,RST sent,ACK sent,PURE ACK sent,unique bytes,data pkts,data bytes,rexmit pkts,rexmit bytes,out seq pkts,SYN count,FIN count,Client/Server IP addr,Client/Server TCP port,packets,RST sent,ACK sent,PURE ACK sent,unique bytes,data pkts,data bytes,rexmit pkts,rexmit bytes,out seq pkts,SYN count,FIN count,First time abs,Last time abs,Completion time,C first payload,S first payload,C last payload,S last payload,C first ack,S first ack,C Internal,S Internal,C anonymized,S anonymized,Connection type,P2P type,HTTP type,Average rtt C2S,rtt min,rtt max,Stdev rtt,rtt count,ttl_min,ttl_max,Average rtt S2C,rtt min,rtt max,Stdev rtt,rtt count,ttl_min,ttl_max,P2P subtype,ED2K Data,ED2K Signaling,ED2K C2S,ED2K C2C,ED2K Chat,RFC1323 ws,RFC1323 ts,window scale,SACK req,SACK sent,MSS,max seg size,min seg size,win max,win min,win zero,cwin max,cwin min,initial cwin,rtx RTO,rtx FR,reordering,net dup,unknown,flow control,unnece rtx RTO,unnece rtx FR,!= SYN seqno,RFC1323 ws,RFC1323 ts,window scale,SACK req,SACK sent,MSS,max seg size,min seg size,win max,win min,win zero,cwin max,cwin min,initial cwin,rtx RTO,rtx FR,reordering,net dup,unknown,flow control,unnece rtx RTO,unnece rtx FR,!= SYN seqno,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,
172.16.0.1,38946,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,14585.373,2.574,2.489,14581.549,14583.952,0.533,2.489,1,1,0,0,0,0,0,10.349746,0.363,39.906,18.138042,8,64,64,7.329479,0.015,39.607,15.915096,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39068,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,13179.979,6.38,6.267,13176.707,13178.836,3.879,6.267,1,1,0,0,0,0,0,10.83999,0.386,40.504,18.208048,8,64,64,7.342933,0.015,40.157,16.022474,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39134,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,16,0,16,5,2928,9,2928,0,0,0,1,1,1.52045E+12,1.52045E+12,14788.148,1.866,1.673,14784.877,14786.961,0.199,1.673,1,1,0,0,0,0,0,10.277247,0.184,40.076,18.208207,8,64,64,7.95222,0.015,39.571,16.463996,10,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,8,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39198,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,13165.903,2.624,2.515,13162.574,13164.566,0.512,2.515,1,1,0,0,0,0,0,10.382245,0.34,40.407,18.36171,8,64,64,7.273207,0.014,39.332,15.834208,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39262,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,13639.019,2.62,2.534,13632.664,13637.771,0.598,2.534,1,1,0,0,0,0,0,10.460244,0.281,40.348,18.302425,8,64,64,7.295115,0.015,39.439,15.843581,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39326,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,12168.992,3.31,2.419,12165.216,12167.743,0.442,2.419,1,1,0,0,0,0,0,10.448244,0.4,40.5,18.342289,8,64,64,7.268116,0.016,39.466,15.885135,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39384,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2992,10,2992,0,0,0,1,1,1.52045E+12,1.52045E+12,13739.333,2.216,2.129,13735.916,13738.059,0.339,2.129,1,1,0,0,0,0,0,10.359121,0.252,40.127,18.336188,8,64,64,7.276934,0.013,39.421,15.810633,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39450,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,14007.075,2.167,2.04,13999.92,14005.801,0.378,2.04,1,1,0,0,0,0,0,10.406995,0.354,40.392,18.272026,8,64,64,7.315661,0.014,39.654,15.890346,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39514,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,13737.379,2.137,2.051,13733.8,13735.916,0.411,2.051,1,1,0,0,0,0,0,5.402557,0.27,39.963,13.964993,8,64,64,7.285479,0.016,39.257,15.803925,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,1,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39578,16,0,15,9,420,5,420,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,16337.726,4.453,2.868,16334.692,16336.303,0.432,2.868,1,1,0,0,0,0,0,11.57512,0.326,39.6,19.084915,7,64,64,7.326115,0.016,39.505,15.878,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,5,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39642,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,16,0,16,5,2928,9,2928,0,0,0,1,1,1.52045E+12,1.52045E+12,14275.752,2.172,2.065,14271.534,14274.066,0.393,2.065,1,1,0,0,0,0,0,10.36787,0.261,40.056,18.193336,8,64,64,7.99892,0.015,39.794,16.642769,10,64,64,0,0,0,0,0,0,1,1,7,1,1,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,8,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39706,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,12509.545,2.604,2.172,12505.537,12507.95,0.418,2.172,1,1,0,0,0,0,0,5.452182,0.233,40.257,14.063782,8,64,64,7.364479,0.017,39.936,16.017856,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,1,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39772,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52045E+12,1.52045E+12,11365.062,8.296,8.216,11361.75,11363.624,0.49,8.216,1,1,0,0,0,0,0,5.447182,0.288,40.356,14.105505,8,64,64,7.345751,0.015,39.771,15.960163,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,1,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39836,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2992,10,2992,0,0,0,1,1,1.52045E+12,1.52045E+12,12978.537,3.245,2.424,12974.948,12977.233,0.474,2.424,1,1,0,0,0,0,0,10.445369,0.42,40.411,18.3465,8,64,64,7.335388,0.013,40.132,15.975309,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39900,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,18,0,18,6,2992,10,2992,0,0,0,1,1,1.52045E+12,1.52045E+12,14817.558,2.196,2.089,14813.87,14816.4,0.406,2.089,1,1,0,0,0,0,0,10.294996,0.293,40.109,18.176524,8,64,64,7.392751,0.008,40.149,16.111128,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,1,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,39964,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2992,10,2992,0,0,0,1,1,1.52045E+12,1.52045E+12,14089.395,3.955,2.324,14085.721,14088.029,0.471,2.324,1,1,0,0,0,0,0,10.475619,0.417,40.462,18.416768,8,64,64,7.305206,0.014,39.68,15.894006,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,40022,16,0,15,9,340,5,340,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,12747.523,2.495,2.368,12743.87,12746.157,0.646,2.368,1,1,0,0,0,0,0,6.113913,0.249,39.872,14.887102,7,64,64,7.230298,0.014,39.353,15.717885,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,5,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,40088,19,0,18,11,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2992,10,2992,0,0,0,1,1,1.52045E+12,1.52045E+12,12576.866,2.357,2.293,12572.752,12575.446,0.461,2.293,1,1,0,0,0,0,0,10.496244,0.308,40.378,18.399166,8,64,64,7.306752,0.013,39.528,15.879968,11,64,64,0,0,0,0,0,0,1,1,7,1,2,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,40152,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52045E+12,1.52045E+12,13946.828,2.817,2.462,13942.892,13945.669,0.447,2.462,1,1,0,0,0,0,0,10.41412,0.361,39.937,18.209262,8,64,64,7.357569,0.015,40.162,16.069445,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,40216,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,14803.122,3.675,2.393,14799.186,14801.878,0.511,2.393,1,1,0,0,0,0,0,10.304371,0.348,39.8,18.199184,8,64,64,7.326206,0.016,39.649,15.948445,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,40280,18,0,17,10,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,13514.811,2.372,2.238,13511.545,13513.654,0.297,2.238,1,1,0,0,0,0,0,10.352496,0.279,40.054,18.269365,8,64,64,7.337842,0.013,39.996,15.99746,11,64,64,0,0,0,0,0,0,1,1,7,1,1,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,40338,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52045E+12,1.52045E+12,13098.338,2.539,1.919,13094.557,13097.15,0.362,1.919,1,1,0,0,0,0,0,10.413995,0.244,40.158,18.339052,8,64,64,7.317479,0.014,39.88,15.95217,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,40404,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52045E+12,1.52045E+12,13206.062,2.239,2.159,13201.115,13204.046,0.389,2.159,1,1,0,0,0,0,0,10.460244,0.292,40.224,18.252504,8,64,64,7.334024,0.016,39.623,15.940958,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,40532,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52045E+12,1.52045E+12,14500.89,5.539,5.435,14261.718,14499.636,0.423,5.435,1,1,0,0,0,0,0,10.41162,0.159,40.143,18.326865,8,64,64,7.354115,0.016,40.034,15.991653,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,40596,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2960,10,2960,0,0,0,1,1,1.52045E+12,1.52045E+12,11423.726,1.784,1.723,11420.143,11422.212,0.249,1.723,1,1,0,0,0,0,0,10.421245,0.204,40.547,18.421349,8,64,64,7.349206,0.014,40.039,15.962962,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,40662,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52045E+12,1.52045E+12,14043.65,2.502,2.452,13424.541,14042.054,0.53,2.452,1,1,0,0,0,0,0,10.347121,0.188,39.89,18.195286,8,64,64,7.357024,0.006,40.01,15.985831,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,40728,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52045E+12,1.52045E+12,13768.932,3.01,2.22,13765.666,13767.882,0.483,2.22,1,1,0,0,0,0,0,10.420245,0.346,40.104,18.307804,8,64,64,7.289843,0.016,39.532,15.931566,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
