Client/Server IP addr,Client/Server TCP port,packets,RST sent,ACK sent,PURE ACK sent,unique bytes,data pkts,data bytes,rexmit pkts,rexmit bytes,out seq pkts,SYN count,FIN count,Client/Server IP addr,Client/Server TCP port,packets,RST sent,ACK sent,PURE ACK sent,unique bytes,data pkts,data bytes,rexmit pkts,rexmit bytes,out seq pkts,SYN count,FIN count,First time abs,Last time abs,Completion time,C first payload,S first payload,C last payload,S last payload,C first ack,S first ack,C Internal,S Internal,C anonymized,S anonymized,Connection type,P2P type,HTTP type,Average rtt C2S,rtt min,rtt max,Stdev rtt,rtt count,ttl_min,ttl_max,Average rtt S2C,rtt min,rtt max,Stdev rtt,rtt count,ttl_min,ttl_max,P2P subtype,ED2K Data,ED2K Signaling,ED2K C2S,ED2K C2C,ED2K Chat,RFC1323 ws,RFC1323 ts,window scale,SACK req,SACK sent,MSS,max seg size,min seg size,win max,win min,win zero,cwin max,cwin min,initial cwin,rtx RTO,rtx FR,reordering,net dup,unknown,flow control,unnece rtx RTO,unnece rtx FR,!= SYN seqno,RFC1323 ws,RFC1323 ts,window scale,SACK req,SACK sent,MSS,max seg size,min seg size,win max,win min,win zero,cwin max,cwin min,initial cwin,rtx RTO,rtx FR,reordering,net dup,unknown,flow control,unnece rtx RTO,unnece rtx FR,!= SYN seqno,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,httpignore,
172.16.0.1,42654,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,4,2944,10,2944,1,0,0,1,2,1.52037E+12,1.52037E+12,15234.157,3.766,2.08,15024.311,15026.2,0.477,2.08,1,1,0,0,0,0,0,10.464619,0.331,40.061,18.21891,8,64,64,8.056519,0.016,40.02,16.653759,10,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,1,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,42728,18,0,17,10,452,6,452,0,0,0,1,1,172.16.0.2,861,18,0,18,5,2944,11,2992,1,48,0,1,1,1.52037E+12,1.52037E+12,13566.118,7.356,7.273,13561.702,13564.64,0.532,7.273,1,1,0,0,0,0,0,10.576493,0.397,41.055,18.457869,8,64,64,4.062259,0.018,39.428,12.428177,10,64,64,0,0,0,0,0,0,1,1,7,1,1,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,1,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,42730,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,18,0,18,5,2944,11,2960,1,16,0,1,1,1.52037E+12,1.52037E+12,14732.036,2.598,2.444,14523.012,14525.212,0.575,2.444,1,1,0,0,0,0,0,36.068049,0.454,205.955,70.921616,8,64,64,8.050919,0.021,39.813,16.577707,10,64,64,0,0,0,0,0,0,1,1,7,1,1,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,1,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,42798,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,18,0,18,5,2944,11,2976,1,32,0,1,1,1.52037E+12,1.52037E+12,13720.854,5.579,5.443,13716.922,13719.603,0.559,5.443,1,1,0,0,0,0,0,10.507869,0.314,40.413,18.45727,8,64,64,4.04306,0.015,39.025,12.292669,10,64,64,0,0,0,0,0,0,1,1,7,1,1,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,1,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,42800,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,19,0,19,5,2944,12,3024,2,80,0,1,1,1.52037E+12,1.52037E+12,13715.764,2.552,2.423,13508.677,13715.193,0.586,2.423,1,1,0,0,0,0,0,10.334371,0.136,40.452,18.333689,8,64,64,4.745169,0.013,39.962,13.221796,9,64,64,0,0,0,0,0,0,1,1,7,1,2,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,2,0,0,0,0,0,0,0,0,0,0,---,6,10,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,42872,17,0,16,8,452,7,564,1,112,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52037E+12,1.52037E+12,13519.95,2.618,2.495,13516.589,13518.891,0.621,2.495,1,1,0,0,0,0,0,6.117198,0.446,39.591,14.760615,7,64,64,7.37966,0.013,40.016,16.114924,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,1,0,0,0,0,0,0,0,0,1,1,7,1,1,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,42870,19,0,18,11,452,6,452,0,0,0,1,1,172.16.0.2,861,19,0,19,5,2944,11,2976,2,32,1,2,1,1.52037E+12,1.52037E+12,35531.069,1234.561,1002.087,27959.455,35530.031,1000.267,1002.087,1,1,0,0,0,0,0,10.461744,0.45,40.37,18.268037,8,64,64,8.913012,0.018,39.89,17.478692,9,64,64,0,0,0,0,0,0,1,1,7,1,2,1460,164,16,17536,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,1853440,14480,0,1480,16,64,2,0,0,1,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,42950,17,0,16,9,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52037E+12,1.52037E+12,12256.15,2.561,2.44,12252.733,12254.826,0.631,2.44,1,1,0,0,0,0,0,10.477994,0.285,40.445,18.4714,8,64,64,7.335842,0.025,39.694,15.887917,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,42948,16,0,15,8,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1.52037E+12,1.52037E+12,16332.226,2.867,2.785,13219.235,16331.122,0.488,2.785,1,1,0,0,0,0,0,10.444619,0.274,40.533,18.343779,8,64,64,27.641567,0.013,224.45,67.137707,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
172.16.0.1,43024,16,0,15,8,452,6,452,0,0,0,1,1,172.16.0.2,861,17,0,17,5,2528,10,2528,0,0,0,1,1,1.52037E+12,1.52037E+12,12971.57,2.724,2.238,12967.317,12970.215,0.479,2.238,1,1,0,0,0,0,0,10.576368,0.436,40.617,18.434138,8,64,64,7.342661,0.017,40.015,15.866907,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,-
