172.16.1.200,50606,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529420355234.381104,1529420369037.566895,13803.186000,53.620000,27.429000,13723.521000,13750.780000,26.238000,27.429000,1,1,0,0,0,0,0,9.653004,0.058000,38.747000,17.639340,8,64,64,32.934428,25.812000,65.264000,15.316942,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,50734,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529420369533.934082,1529420383055.082031,13521.148000,113.616000,87.513000,13436.329000,13468.419000,26.090000,87.513000,1,1,0,0,0,0,0,9.866377,0.042000,39.704000,18.158576,8,64,64,33.028063,26.048000,65.040000,15.146888,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,50800,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529420385236.264893,1529420398524.292969,13288.028000,53.373000,27.413000,13205.839000,13235.592000,26.135000,27.413000,1,1,0,0,0,0,0,9.484506,0.049000,39.009000,17.377619,8,64,64,33.196880,25.934000,65.208000,15.777454,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,50860,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529420399255.553955,1529420413034.452881,13778.899000,52.979000,27.094000,13694.467000,13726.648000,25.875000,27.094000,1,1,0,0,0,0,0,9.921126,0.048000,39.604000,18.208233,8,64,64,33.105790,25.786000,65.693000,15.940524,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,56590,21461,0,21460,2,88158318,21458,91450190,1395,3291872,3035,1,0,172.16.1.1,50673,20246,1,20245,20241,1906,2,1906,0,0,0,1,1,1529420361953.541992,1529420419605.585938,57652.044000,26.690000,27.639000,57652.003000,59.256000,26.108000,26.719000,1,1,0,0,8192,0,0,0.099559,0.007000,37.498000,0.954102,5556,64,64,26.140129,25.902000,26.429000,0.266895,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,46336,38,47104,42340,0,10131656,38,343,57,232,1749,0,2383,0,0,9,0,1,1,11,1,14123,1460,1018,888,16777216,43440,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,14,2,-,-,0,0,0,56.331000,59.256000,85.685000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,56588,9591,0,9590,2,44657766,9588,44669350,8,11584,833,1,0,172.16.1.1,50673,9373,1,9372,9368,1906,2,1906,0,0,0,1,1,1529420361953.488037,1529420419606.725098,57653.237000,27.142000,28.322000,57653.211000,68.394000,26.185000,27.201000,1,1,0,0,8192,0,0,0.044258,0.008000,25.803000,0.569083,6555,64,64,26.386120,26.123000,26.893000,0.438347,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,521280,38,343,26,347,409,0,59,0,0,0,0,1,1,11,1,2374,1460,1018,888,2912256,43440,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,13,2,-,-,0,0,0,61.830000,68.394000,95.287000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,56592,5965,0,5964,2,41246582,5962,41258166,7,11584,230,1,0,172.16.1.1,50673,5799,1,5798,5794,1906,2,1906,0,0,0,1,1,1529420361953.633057,1529420419606.806885,57653.174000,27.069000,28.214000,57653.154000,68.266000,26.229000,27.110000,1,1,0,0,8192,0,0,0.045236,0.004000,26.203000,0.530316,4843,64,64,26.395120,26.095000,26.894000,0.434404,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,92672,38,343,14,146,41,0,36,0,0,0,0,1,1,11,1,798,1460,1018,888,690176,43440,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,200,2,-,-,0,0,0,61.722000,68.266000,95.160000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,56586,12346,0,12345,2,44356886,12343,44377158,13,20272,1185,1,0,172.16.1.1,50673,12062,1,12061,12057,1906,2,1906,0,0,0,1,1,1529420361953.175049,1529420419612.246094,57659.071000,26.970000,27.966000,57659.033000,68.665000,26.419000,27.046000,1,1,0,0,8192,0,0,0.041194,0.007000,25.471000,0.550024,8188,64,64,26.462451,26.150000,26.881000,0.376503,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,631328,38,343,51,403,722,0,22,0,0,0,0,1,1,11,1,3160,1460,1018,888,2740224,43440,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,13,2,-,-,0,0,0,62.107000,68.665000,95.546000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,57130,11,0,10,3,7049,6,7049,0,0,0,1,1,172.16.1.1,50838,9,0,9,5,1906,2,1906,0,0,0,1,1,1529420421423.277100,1529420421867.527100,444.250000,26.543000,27.449000,379.211000,65.243000,26.049000,26.567000,1,1,0,0,8192,0,0,6.333624,0.011000,37.888000,14.112350,7,64,64,26.067598,25.886000,26.436000,0.251179,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,5265,17,47104,42340,0,5303,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,59392,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,58.898000,65.243000,91.679000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,57134,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50838,9,0,9,5,1906,2,1906,0,0,0,1,1,1529420421423.345947,1529420421867.553955,444.208000,27.030000,28.177000,379.188000,67.280000,25.990000,27.042000,1,1,0,0,8192,0,0,6.243197,0.011000,39.293000,14.661772,7,64,64,26.021349,25.869000,26.224000,0.149749,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,62.954000,67.280000,93.504000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,57128,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50838,8,0,8,4,1906,2,1906,0,0,0,1,1,1529420421423.044922,1529420421867.572021,444.527000,27.295000,28.505000,379.429000,292.481000,26.306000,27.317000,1,1,0,0,8192,0,0,6.810220,0.022000,37.693000,15.174709,6,64,64,26.263343,26.122000,26.516000,0.178069,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,289.503000,292.481000,318.997000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,57132,11,0,10,3,2657,6,2657,0,0,0,1,1,172.16.1.1,50838,9,0,9,5,1906,2,1906,0,0,0,1,1,1529420421423.320068,1529420421867.757080,444.437000,26.538000,27.375000,379.190000,65.163000,25.955000,26.550000,1,1,0,0,8192,0,0,6.216483,0.009000,37.135000,13.832730,7,64,64,26.091848,25.921000,26.495000,0.271408,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,51200,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,58.872000,65.163000,91.658000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,53588,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50440,8,0,8,4,1906,2,1906,0,0,0,1,1,1529420424494.516113,1529420424714.998047,220.482000,27.106000,28.152000,156.152000,69.114000,26.168000,27.133000,1,1,0,0,8192,0,0,7.406043,0.027000,37.446000,14.959688,6,64,64,26.276593,26.078000,26.803000,0.351290,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,62.343000,69.114000,95.917000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,53586,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50440,8,0,8,4,1906,2,1906,0,0,0,1,1,1529420424494.564941,1529420424715.024902,220.460000,27.119000,28.129000,156.098000,69.090000,26.132000,27.129000,1,1,0,0,8192,0,0,7.403043,0.010000,37.464000,14.970667,6,64,64,26.300592,26.086000,26.807000,0.340428,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,62.317000,69.090000,95.897000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,53584,12,0,11,3,12026,7,12026,0,0,0,1,1,172.16.1.1,50440,10,0,10,6,1906,2,1906,0,0,0,1,1,1529420424494.360107,1529420424715.031982,220.672000,26.491000,27.021000,156.312000,59.277000,25.988000,26.512000,1,1,0,0,8192,0,0,5.080311,0.010000,37.404000,13.105159,8,64,64,26.036099,25.932000,26.224000,0.130923,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,5329,17,47104,42340,0,5367,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,69632,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,56.173000,59.277000,85.501000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,53582,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50440,8,0,8,4,1906,2,1906,0,0,0,1,1,1529420424494.298096,1529420424715.039062,220.741000,27.365000,28.345000,156.351000,69.303000,26.326000,27.377000,1,1,0,0,8192,0,0,7.393043,0.012000,37.488000,14.982849,6,64,64,26.325342,26.030000,26.852000,0.365144,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,62.593000,69.303000,96.155000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,60104,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50386,7,0,7,3,1906,2,1906,0,0,0,1,1,1529420428400.968018,1529420428637.073975,236.106000,27.027000,28.069000,171.408000,70.524000,26.130000,27.058000,1,1,0,0,8192,0,0,7.843536,0.031000,38.620000,15.430300,6,64,64,26.139097,26.019000,26.384000,0.165192,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,62.272000,70.524000,96.908000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,60100,14,0,13,3,37906,9,37906,0,0,0,1,1,172.16.1.1,50386,12,0,12,8,1906,2,1906,0,0,0,1,1,1529420428400.718018,1529420428637.082031,236.364000,26.343000,27.065000,171.627000,58.689000,25.986000,26.366000,1,1,0,0,8192,0,0,3.947461,0.009000,36.482000,11.464596,10,64,64,25.961851,25.805000,26.283000,0.221592,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,14480,17,47104,42340,0,14480,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,122880,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,55.893000,58.689000,84.972000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,60102,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50386,7,0,7,3,1906,2,1906,0,0,0,1,1,1529420428400.799072,1529420428637.343018,236.544000,26.832000,27.864000,171.566000,64.379000,26.112000,26.853000,1,1,0,0,8192,0,0,6.898218,0.013000,38.811000,15.661390,6,64,64,26.190095,26.019000,26.486000,0.205900,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,62.013000,64.379000,90.865000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,60106,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50386,7,0,7,3,1906,2,1906,0,0,0,1,1,1529420428401.032959,1529420428868.383057,467.350000,26.640000,27.605000,171.338000,70.431000,25.814000,26.655000,1,1,0,0,8192,0,0,7.842536,0.015000,38.721000,15.476844,6,64,64,25.929352,25.786000,26.121000,0.143488,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,62.222000,70.431000,96.552000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,50958,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,1,1,1,1529420415272.155029,1529420429480.333984,14208.179000,53.519000,27.310000,14126.151000,14155.217000,26.195000,27.310000,1,1,0,0,0,0,0,9.430257,0.065000,37.388000,17.248823,8,64,64,34.695059,26.126000,65.664000,16.664348,9,64,64,0,0,0,0,0,0,1,1,11,1,1,1460,164,16,51200,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,1,0,0,0,0,0,0,0,0,0,0,---,6,8,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,51022,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529420429230.634033,1529420443916.585938,14685.952000,53.897000,27.525000,14603.813000,14632.886000,26.364000,27.525000,1,1,0,0,0,0,0,9.427007,0.063000,37.500000,17.238882,8,64,64,33.030518,26.301000,63.308000,14.735470,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,35782,17034,0,17033,3,64493373,17029,64507853,9,14480,1358,1,1,172.16.1.1,50180,16412,0,16412,16408,1906,2,1906,0,0,0,1,1,1529420362463.854004,1529420449562.093994,87098.240000,27.309000,29.655000,85156.563000,70.050000,26.675000,27.339000,1,1,0,0,8192,0,0,0.048538,0.007000,25.984000,0.625802,11248,64,64,26.792580,26.192000,27.714000,0.648157,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,117288,38,343,80,366,907,0,14,0,0,0,0,1,1,11,1,4187,1460,1018,888,337920,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,267,2,-,-,0,0,0,62.631000,70.050000,97.764000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,35780,18102,0,18101,3,69736593,18097,69751073,10,14480,1593,1,1,172.16.1.1,50180,17386,0,17386,17382,1906,2,1906,0,0,0,1,1,1529420362463.808105,1529420449562.123047,87098.315000,27.307000,29.331000,84816.483000,70.093000,26.690000,27.345000,1,1,0,0,8192,0,0,0.053560,0.001000,39.567000,0.758886,11552,64,64,26.733832,26.083000,27.678000,0.674621,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,92672,38,343,54,454,1078,0,17,0,0,0,0,1,1,11,1,4571,1460,1018,888,301056,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,347,2,-,-,0,0,0,62.651000,70.093000,97.771000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,35778,15150,0,15149,3,67010078,15145,67034694,16,24616,1036,1,1,172.16.1.1,50180,14747,0,14747,14743,1906,2,1906,0,0,0,1,1,1529420362463.678955,1529420449562.466064,87098.787000,27.361000,28.068000,84632.030000,70.200000,26.766000,27.394000,1,1,0,0,8192,0,0,0.047954,0.007000,53.836000,0.777026,10916,64,64,26.772331,26.259000,27.105000,0.377942,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,17,47104,42340,0,115840,17,343,36,334,642,0,40,0,0,0,0,1,1,11,1,3106,1460,1018,888,638976,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,287,2,-,-,0,0,0,62.738000,70.200000,97.305000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,35776,14428,0,14427,3,66590661,14423,66618173,19,27512,1168,1,1,172.16.1.1,50180,14088,0,14088,14084,1906,2,1906,0,0,0,1,1,1529420362463.364990,1529420449562.479004,87099.114000,27.193000,27.918000,87032.517000,60.323000,26.925000,27.233000,1,1,0,0,8192,0,0,0.055159,0.007000,37.893000,0.851220,9704,64,64,26.620084,26.163000,27.054000,0.414975,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,445984,38,343,58,400,667,0,62,0,0,0,0,1,1,11,1,3575,1460,1018,888,2852864,2048,1,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,14,2,-,-,0,0,0,56.993000,60.323000,86.712000,0.000000,1713,0,-,-,0.0,0.0,-
