#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,http_hostname:131
172.16.1.200,57770,10,0,9,4,1767,4,1767,0,0,0,1,1,172.16.1.1,50678,7,0,7,3,1906,2,1906,0,0,0,1,1,1529413943550.002930,1529413943818.339111,268.336000,47.198000,48.433000,145.348000,108.443000,46.227000,48.433000,1,1,0,0,8192,0,0,9.543209,1.235000,15.770000,5.230809,5,64,64,36.463338,36.137000,36.840000,0.302269,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,92.673000,108.443000,145.283000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,57772,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50678,7,0,7,3,1906,2,1906,0,0,0,1,1,1529413943550.185059,1529413943818.347900,268.163000,47.092000,48.244000,145.177000,108.274000,46.066000,47.236000,1,1,0,0,8192,0,0,9.308014,0.144000,15.710000,5.650767,5,64,64,35.480363,33.251000,36.547000,1.504481,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,92.564000,108.274000,141.525000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,57774,11,0,10,3,21862,6,21862,0,0,0,1,1,172.16.1.1,50678,11,0,11,6,1906,2,1906,1,0,0,1,2,1529413943550.212891,1529413944060.377930,510.165000,37.663000,48.225000,180.260000,96.610000,36.649000,47.698000,1,1,0,0,8192,0,0,8.937729,0.743000,11.561000,3.657159,7,64,64,36.123129,34.959000,37.508000,1.288450,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,13032,38,47104,42340,0,13070,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,88064,43440,0,1018,1,888,1,0,0,0,0,0,0,0,0,0,0,---,4,3,-,-,0,0,0,83.184000,96.610000,134.118000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,40836,10,0,9,3,1784,5,1784,0,0,1,1,1,172.16.1.1,50245,9,0,9,5,1906,2,1906,0,0,0,1,1,1529413945488.710938,1529413945843.384033,354.673000,47.086000,58.259000,269.454000,119.621000,46.407000,57.141000,1,1,0,0,8192,0,0,11.453371,10.031000,17.093000,3.152532,5,64,64,35.022124,31.858000,36.362000,2.119611,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,1,0,0,0,0,0,0,1,1,11,1,1,1460,1018,888,51200,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,151.479000,119.621000,155.940000,0.000000,1730,0,-,-,0.0,0.0,-
172.16.1.200,40838,12,0,11,3,9889,7,11337,1,1448,2,1,1,172.16.1.1,50245,11,0,11,7,1906,2,1906,0,0,0,1,1,1529413945488.747070,1529413945843.416016,354.669000,46.592000,57.514000,305.506000,114.684000,45.834000,56.649000,1,1,0,0,8192,0,0,11.558711,10.045000,16.075000,3.010673,4,64,64,36.064348,35.789000,36.796000,0.487758,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,8105,17,47104,42340,0,8122,55,343,1,0,1,0,1,0,0,0,0,1,1,11,1,3,1460,1018,888,69632,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,151.480000,114.684000,151.617000,0.000000,1730,0,-,-,0.0,0.0,-
172.16.1.200,40832,10,0,9,3,1784,5,1784,0,0,1,1,1,172.16.1.1,50245,9,0,9,5,1906,2,1906,0,0,0,1,1,1529413945488.613037,1529413945843.426025,354.813000,47.227000,58.379000,269.492000,119.728000,46.664000,57.266000,1,1,0,0,8192,0,0,9.448011,0.042000,17.060000,6.072284,5,64,64,35.154871,31.875000,36.591000,2.200769,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,1,0,0,0,0,0,0,1,1,11,1,1,1460,1018,888,51200,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,151.603000,119.728000,156.270000,0.000000,1730,0,-,-,0.0,0.0,-
172.16.1.200,40834,14,0,13,3,29801,9,31249,1,1448,2,1,1,172.16.1.1,50245,12,0,12,8,1906,2,1906,0,0,0,1,1,1529413945488.676025,1529413945843.516113,354.840000,46.629000,57.577000,269.458000,114.751000,45.850000,56.675000,1,1,0,0,8192,0,0,10.906416,10.043000,16.021000,2.255290,7,64,64,36.130347,35.805000,36.981000,0.567348,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,13032,17,47104,42340,0,15002,17,343,0,0,2,0,1,0,0,0,0,1,1,11,1,3,1460,1018,888,106496,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,98.730000,114.751000,151.732000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,57006,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529413936228.304932,1529413949355.983887,13127.679000,93.300000,57.101000,12977.838000,13040.804000,46.163000,57.101000,1,1,0,0,0,0,0,19.738253,10.060000,49.792000,17.773916,8,64,64,43.469514,35.750000,74.755000,15.436332,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,41416,11321,0,11320,30,94894862,11289,97661990,553,2767128,5899,1,1,172.16.1.1,50078,10837,0,10837,10833,1906,2,1906,0,0,0,1,1,1529413943111.876953,1529413960905.106934,17793.230000,46.836000,58.112000,15736.364000,113.598000,46.283000,56.905000,1,1,0,0,8192,0,0,9.441351,0.010000,47.564000,2.561579,3539,64,64,36.265093,36.080000,36.707000,0.296480,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,6960536,38,343,159,251,5447,0,595,0,0,6,0,1,1,11,1,7472,1460,1018,888,16777216,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,23,2,-,-,0,0,0,99.299000,113.598000,150.305000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,41418,9352,0,9351,24,90952956,9326,91193324,78,240368,4961,1,1,172.16.1.1,50078,9102,0,9102,9098,1906,2,1906,0,0,0,1,1,1529413943111.897949,1529413960905.125000,17793.227000,46.315000,57.198000,13217.568000,98.545000,46.315000,56.392000,1,1,0,0,8192,0,0,9.441968,0.009000,48.904000,2.546020,3117,64,64,36.354841,36.126000,36.866000,0.343143,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,2801880,38,343,546,242,4170,0,87,0,0,0,0,1,1,11,1,5884,1460,1018,888,3969024,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,14,2,-,-,0,0,0,95.468000,98.545000,135.411000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,41420,7248,0,7247,26,55534508,7220,55731436,26,196928,3593,1,1,172.16.1.1,50078,7141,0,7141,7137,1906,2,1906,0,0,0,1,1,1529413943112.034912,1529413960911.594971,17799.560000,46.930000,57.965000,13456.456000,113.452000,46.290000,56.990000,1,1,0,0,8192,0,0,9.449395,0.010000,47.314000,2.509350,2695,64,64,36.567836,36.086000,37.164000,0.497397,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,2232816,38,343,193,85,3290,0,36,0,17,0,0,1,1,11,1,4321,1460,1018,888,6887424,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,21,2,-,-,0,0,0,99.177000,113.452000,150.237000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,41414,2985,0,2984,25,21921931,2958,21933651,9,11720,1787,1,1,172.16.1.1,50078,2962,0,2962,2958,1906,2,1906,0,0,0,1,1,1529413943111.690918,1529413960911.623047,17799.932000,36.592000,47.075000,17712.357000,98.773000,36.270000,46.697000,1,1,0,0,8192,0,0,9.484113,0.010000,13.864000,2.214709,1677,64,64,36.561336,36.219000,36.905000,0.387217,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,3929872,38,343,855,256,667,0,18,0,0,0,0,1,1,11,1,1945,1460,1018,888,4722688,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,18,2,-,-,0,0,0,85.819000,98.773000,135.663000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,35864,15100,0,15099,35,176433370,15063,177404978,203,971608,6913,1,1,172.16.1.1,50136,14796,0,14796,14792,1906,2,1906,0,0,0,1,1,1529413944414.606934,1529413964006.646973,19592.040000,46.626000,57.287000,18627.101000,101.731000,46.080000,51.882000,1,1,0,0,8192,0,0,9.395650,0.009000,22.137000,2.447121,6037,64,64,33.970901,30.839000,36.083000,2.551287,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,2736720,38,343,5,379,6388,0,345,0,0,1,0,1,1,11,1,8264,1460,1018,888,6969344,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,20,2,-,-,0,0,0,88.126000,101.731000,134.675000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,35870,15571,0,15570,36,183400148,15533,183808484,106,408336,7122,1,1,172.16.1.1,50136,15025,0,15025,15021,1906,2,1906,0,0,0,1,1,1529413944414.864990,1529413964006.680908,19591.816000,46.610000,57.932000,18565.094000,117.926000,46.334000,51.623000,1,1,0,0,8192,0,0,9.382777,0.010000,25.536000,2.459111,6065,64,64,36.414090,36.298000,36.705000,0.195358,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,1442208,38,343,168,271,6614,0,182,0,0,5,0,1,1,11,1,8474,1460,1018,888,6494208,43008,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,20,2,-,-,0,0,0,101.980000,117.926000,154.631000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,35868,20796,0,20795,39,267442479,20755,267969551,128,527072,10147,1,1,172.16.1.1,50136,19852,0,19852,19848,1906,2,1906,0,0,0,1,1,1529413944414.833008,1529413964006.687988,19591.855000,47.042000,57.577000,19502.896000,117.953000,46.322000,57.103000,1,1,0,0,8192,0,0,9.247085,0.009000,18.533000,2.644957,6789,64,64,36.442089,36.201000,36.750000,0.248948,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,3518640,38,343,511,318,9094,0,331,0,0,28,0,1,1,11,1,12041,1460,1018,888,4755456,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,17,2,-,-,0,0,0,101.974000,117.953000,154.703000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,35866,16206,0,16205,37,181341991,16167,181586703,67,244712,7907,1,1,172.16.1.1,50136,15635,0,15635,15631,1906,2,1906,0,0,0,1,1,1529413944414.881104,1529413964006.695068,19591.814000,47.044000,58.361000,19253.053000,120.177000,46.388000,57.073000,1,1,0,0,8192,0,0,9.413060,0.010000,43.682000,2.446353,6035,64,64,36.355841,36.187000,36.454000,0.118677,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,2752648,38,343,583,160,7095,0,89,0,0,56,0,1,1,11,1,9524,1460,1018,888,5017600,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,19,2,-,-,0,0,0,102.072000,120.177000,156.631000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,40320,11,0,10,3,6697,6,6697,0,0,0,1,1,172.16.1.1,50625,10,0,10,6,1906,2,1906,0,0,0,1,1,1529413969848.722900,1529413970157.899902,309.177000,37.732000,48.807000,223.138000,104.523000,37.732000,47.828000,1,1,0,0,8192,0,0,16.241197,10.013000,46.291000,13.498025,7,64,64,33.991900,27.711000,36.486000,4.197354,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,4913,17,47104,42340,0,4930,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,57344,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,87.540000,104.523000,141.009000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,40322,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50625,8,0,8,4,1906,2,1906,0,0,0,1,1,1529413969848.787109,1529413970157.935059,309.148000,47.064000,58.131000,223.104000,114.583000,46.082000,57.107000,1,1,0,0,8192,0,0,16.979884,10.043000,46.258000,14.486314,6,64,64,33.830654,26.468000,36.655000,4.916229,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,99.399000,114.583000,151.238000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,40318,11,0,10,3,7113,6,7113,0,0,0,1,1,172.16.1.1,50625,9,0,9,5,1906,2,1906,0,0,0,1,1,1529413969848.701904,1529413970157.945068,309.243000,46.654000,57.270000,223.171000,104.555000,37.829000,56.705000,1,1,0,0,8192,0,0,16.734475,10.028000,49.967000,14.879523,7,64,64,32.653934,27.794000,36.506000,4.285847,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,5329,17,47104,42340,0,5367,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,59392,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,87.589000,104.555000,141.061000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,40316,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50625,8,0,8,4,1906,2,1906,0,0,0,1,1,1529413969848.552979,1529413970157.952881,309.400000,47.320000,58.357000,223.315000,114.803000,37.991000,57.350000,1,1,0,0,8192,0,0,16.966384,10.024000,46.283000,14.502635,6,64,64,34.199395,27.921000,36.709000,4.196506,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,99.674000,114.803000,151.512000,0.000000,1713,0,-,-,0.0,0.0,-
