#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,http_hostname:131
172.16.1.200,37096,18,0,17,4,21862,12,21900,1,38,4,1,1,172.16.1.1,50995,16,0,16,12,1906,2,1906,0,0,0,1,1,1529416626057.167969,1529416626304.902100,247.734000,47.060000,48.285000,166.764000,93.429000,37.253000,48.285000,1,1,0,0,8192,0,0,3.633606,0.062000,10.045000,4.983087,6,64,64,29.448264,26.638000,36.980000,5.026137,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,2896,38,47104,42340,0,13070,1,343,0,1,3,0,1,0,0,0,0,1,1,11,1,5,1460,1018,888,88064,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,120.119000,93.429000,130.426000,0.000000,13297,0,-,-,0.0,0.0,-
172.16.1.200,38670,20,0,19,12,452,6,452,0,0,0,1,1,172.16.1.1,861,18,0,18,6,2944,10,2944,0,0,1,1,1,1529416619239.132080,1529416633203.259033,13964.127000,64.314000,37.561000,13831.110000,13878.195000,26.216000,37.561000,1,1,0,0,0,0,0,19.168760,0.045000,52.536000,20.053288,8,64,64,43.101369,26.171000,80.501000,19.129914,10,64,64,0,0,0,0,0,0,1,1,11,1,1,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,2720,1,64,0,0,1,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,57164,13418,0,13417,39,76028457,13377,76160263,70,131806,10756,1,1,172.16.1.1,50799,13386,0,13386,13382,1906,2,1906,0,0,0,1,1,1529416625575.968018,1529416645371.135986,19795.168000,34.901000,45.630000,19484.677000,99.311000,34.901000,45.193000,1,1,0,0,8192,0,0,4.321657,0.009000,13.278000,4.376294,943,64,64,32.736182,28.013000,36.349000,3.684669,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,764544,343,343,5,1174,9564,0,83,0,0,0,0,1,1,11,1,11728,1460,1018,888,3569664,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,12,2,-,-,0,0,0,128.430000,99.311000,135.472000,0.000000,14745,0,-,-,0.0,0.0,-
172.16.1.200,57162,12687,0,12686,40,61498902,12645,61571305,46,72403,10298,1,1,172.16.1.1,50799,12657,0,12657,12653,1906,2,1906,0,0,0,1,1,1529416625585.243896,1529416645375.231934,19789.988000,46.541000,56.937000,19742.383000,105.644000,46.220000,47.179000,1,1,0,0,8192,0,0,4.326499,0.008000,12.501000,4.299798,778,64,64,33.724657,26.113000,36.592000,5.080586,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,524176,1,343,16,1971,8278,0,79,0,0,0,0,1,1,11,1,11051,1460,1018,888,1679360,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,18,2,-,-,0,0,0,93.143000,105.644000,142.236000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,57160,11923,0,11922,37,49279347,11884,49330065,32,50718,9623,1,1,172.16.1.1,50799,11901,0,11901,11897,1906,2,1906,0,0,0,1,1,1529416625584.952881,1529416645375.258057,19790.305000,46.618000,57.230000,19567.102000,110.104000,46.274000,47.481000,1,1,0,0,8192,0,0,4.692489,0.007000,12.561000,4.306408,813,64,64,31.841954,26.166000,36.155000,5.017155,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,492320,343,343,60,1445,8083,0,67,0,0,0,0,1,1,11,1,10302,1460,1018,888,1923072,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,50,2,-,-,0,0,0,139.226000,110.104000,139.252000,0.000000,13297,0,-,-,0.0,0.0,-
172.16.1.200,57166,14623,0,14622,39,81009516,14582,81105122,48,95606,11902,1,1,172.16.1.1,50799,14592,0,14592,14588,1906,2,1906,0,0,0,1,1,1529416625576.063965,1529416645375.284912,19799.221000,39.426000,50.136000,19529.827000,91.395000,39.426000,46.435000,1,1,0,0,8192,0,0,3.896041,0.009000,12.288000,4.242832,843,64,64,34.214145,29.363000,35.954000,3.236005,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,744272,343,343,12,1914,9929,0,95,0,0,0,0,1,1,11,1,12955,1460,1018,888,2359296,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,16,2,-,-,0,0,0,127.458000,91.395000,127.480000,0.000000,14745,0,-,-,0.0,0.0,-
172.16.1.200,36388,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50651,9,0,9,5,1906,2,1906,0,0,0,1,1,1529416647073.431885,1529416647372.530029,299.098000,27.211000,38.220000,225.774000,99.025000,27.211000,37.316000,1,1,0,0,8192,0,0,11.500308,0.016000,41.643000,15.872177,6,64,64,31.454214,27.195000,36.772000,4.004799,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,84.414000,99.025000,135.797000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,36382,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50651,9,0,9,5,1906,2,1906,0,0,0,1,1,1529416647072.847900,1529416647372.596924,299.749000,27.900000,39.555000,226.333000,87.698000,27.900000,33.081000,1,1,0,0,8192,0,0,11.801970,0.035000,41.666000,15.399210,6,64,64,30.652734,27.231000,35.768000,3.951779,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,75.323000,87.698000,114.929000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,36386,27,0,26,4,37906,21,43736,4,5830,9,1,1,172.16.1.1,50651,25,0,25,21,1906,2,1906,0,0,0,1,1,1529416647073.406982,1529416647377.443115,304.036000,37.070000,37.588000,225.740000,72.016000,36.336000,37.297000,1,1,0,0,8192,0,0,3.941768,0.016000,10.082000,3.929515,6,64,64,33.300417,29.427000,36.608000,3.699815,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,4866,17,47104,42340,0,15002,343,343,0,2,4,0,7,0,0,0,0,1,1,11,1,14,1460,1018,888,120832,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,101.513000,72.016000,108.489000,0.000000,14745,0,-,-,0.0,0.0,-
172.16.1.200,36384,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50651,9,0,9,5,1906,2,1906,0,0,0,1,1,1529416647073.377930,1529416647384.500000,311.122000,27.329000,38.666000,219.886000,99.082000,27.329000,37.343000,1,1,0,0,8192,0,0,11.475809,0.019000,42.973000,16.558400,6,64,64,32.696183,27.310000,36.949000,4.892792,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,84.498000,99.082000,135.816000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,38796,20,0,19,12,452,6,452,0,0,0,1,1,172.16.1.1,861,18,0,18,6,2944,10,2944,0,0,1,1,1,1529416636280.200928,1529416651352.447021,15072.246000,77.586000,42.107000,14934.964000,14997.008000,40.929000,42.107000,1,1,0,0,0,0,0,14.361820,0.389000,46.856000,17.902223,8,64,64,41.466585,25.956000,75.028000,17.713286,10,64,64,0,0,0,0,0,0,1,1,11,1,1,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,1,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,38870,10,0,9,3,1784,5,1784,0,0,1,1,1,172.16.1.1,50731,9,0,9,5,1906,2,1906,0,0,0,1,1,1529416662225.136963,1529416662514.029053,288.892000,47.097000,57.604000,205.652000,109.810000,39.098000,49.123000,1,1,0,0,8192,0,0,7.366053,0.994000,13.514000,5.531877,5,64,64,28.318542,27.554000,29.142000,0.872773,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,55,343,0,0,1,0,0,0,0,0,0,1,1,11,1,1,1460,1018,888,51200,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,138.952000,109.810000,138.986000,0.000000,1730,0,-,-,0.0,0.0,-
172.16.1.200,38868,11,0,10,4,1784,5,1784,0,0,0,1,1,172.16.1.1,50731,8,0,8,4,1906,2,1906,0,0,0,1,1,1529416662225.121094,1529416662514.561035,289.440000,46.912000,49.138000,205.426000,107.483000,46.563000,49.138000,1,1,0,0,8192,0,0,15.332411,2.226000,37.650000,12.594032,6,64,64,34.373891,28.082000,36.569000,4.195800,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,85.707000,107.483000,143.876000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,38872,11,0,10,4,1784,5,1784,0,0,1,1,1,172.16.1.1,50731,9,0,9,5,1906,2,1906,0,0,0,1,1,1529416662225.152100,1529416662514.922119,289.770000,39.756000,49.150000,205.455000,107.438000,39.523000,49.150000,1,1,0,0,8192,0,0,9.054219,1.181000,21.736000,8.090184,5,64,64,30.932227,27.070000,36.622000,4.239087,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,1,0,0,0,0,0,0,1,1,11,1,1,1460,1018,888,51200,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,139.032000,107.438000,139.084000,0.000000,1730,0,-,-,0.0,0.0,-
172.16.1.200,38866,14,0,13,4,12026,8,12026,0,0,3,1,1,172.16.1.1,50731,12,0,12,8,1906,2,1906,0,0,0,1,1,1529416662225.023926,1529416662522.621094,297.597000,47.116000,49.233000,215.583000,102.415000,47.081000,49.233000,1,1,0,0,8192,0,0,6.078278,0.206000,16.490000,7.030678,5,64,64,36.618585,36.143000,36.877000,0.326638,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,5329,17,47104,42340,0,10276,1,343,0,0,3,0,0,0,0,0,0,1,1,11,1,3,1460,1018,888,73728,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,139.181000,102.415000,139.192000,0.000000,7059,0,-,-,0.0,0.0,-
172.16.1.200,37076,30184,0,30183,73,130010455,30109,130266789,138,256334,24538,1,1,172.16.1.1,50397,30121,0,30121,30117,1906,2,1906,0,0,0,1,1,1529416624774.491943,1529416662929.794922,38155.303000,46.595000,57.377000,37343.751000,114.956000,46.595000,46.646000,1,1,0,0,8192,0,0,3.411491,0.008000,14.927000,4.082730,1690,64,64,31.872203,26.299000,36.760000,5.530161,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,2215440,343,343,755,3213,20376,0,334,0,0,0,0,1,1,11,1,27417,1460,1018,888,5810176,38912,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,20,2,-,-,0,0,0,151.789000,114.956000,151.798000,0.000000,14745,0,-,-,0.0,0.0,-
172.16.1.200,37080,45757,0,45756,76,339942048,45679,343140680,1770,3198632,36788,1,1,172.16.1.1,50397,45681,0,45681,45677,1906,2,1906,0,0,0,1,1,1529416624784.986084,1529416662930.113037,38145.127000,46.516000,47.024000,37960.689000,92.199000,46.246000,46.730000,1,1,0,0,8192,0,0,2.888349,0.008000,11.564000,3.941702,2449,64,64,31.712707,25.973000,36.449000,5.390831,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,5242880,38,343,334,2606,32067,0,3571,0,0,0,0,1,1,11,1,42565,1460,1018,888,12570624,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,18,2,-,-,0,0,0,87.720000,92.199000,128.648000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,37078,35838,0,35837,75,202766229,35761,203471429,397,705200,29231,1,1,172.16.1.1,50397,35776,0,35776,35772,1906,2,1906,0,0,0,1,1,1529416624774.834961,1529416662938.164062,38163.329000,46.771000,56.903000,38117.589000,100.816000,46.189000,56.903000,1,1,0,0,8192,0,0,3.173310,0.008000,13.072000,4.085925,2083,64,64,32.744181,26.201000,36.787000,4.869816,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,3911072,38,343,366,3555,25199,0,521,0,0,0,0,1,1,11,1,32827,1460,1018,888,15362048,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,15,2,-,-,0,0,0,87.744000,100.816000,137.603000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,37082,31475,0,31474,75,138143238,31398,138597910,241,454672,25466,1,1,172.16.1.1,50397,31416,0,31416,31412,1906,2,1906,0,0,0,1,1,1529416624784.933105,1529416662938.178955,38153.246000,46.840000,57.523000,38025.172000,92.283000,46.360000,46.913000,1,1,0,0,8192,0,0,3.330517,0.008000,11.253000,4.115255,1725,64,64,33.445414,30.193000,36.243000,2.769997,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,2236416,343,343,295,3526,21365,0,525,0,0,0,0,1,1,11,1,28508,1460,1018,888,8103936,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,16,2,-,-,0,0,0,127.588000,92.283000,129.059000,0.000000,14745,0,-,-,0.0,0.0,-
172.16.1.200,56406,38840,0,38839,76,269232424,38762,269893776,375,661352,31723,1,1,172.16.1.1,50108,38782,0,38782,38778,1906,2,1906,0,0,0,1,1,1529416626096.774902,1529416664481.052979,38384.278000,44.804000,46.156000,38006.305000,94.504000,44.666000,46.156000,1,1,0,0,8192,0,0,2.747917,0.009000,19.210000,3.881312,2212,64,64,29.870253,26.090000,36.883000,5.052790,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,2115528,343,343,766,4369,26497,0,468,0,0,0,0,1,1,11,1,35813,1460,1018,888,6656000,36864,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,18,2,-,-,0,0,0,124.825000,94.504000,130.923000,0.000000,14745,0,-,-,0.0,0.0,-
