#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,http_hostname:131
172.16.1.200,59470,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50405,7,0,7,3,1906,2,1906,0,0,0,1,1,1529354222051.288086,1529354222426.642090,375.354000,27.026000,28.216000,90.690000,63.924000,26.261000,27.080000,1,1,0,0,8192,0,0,0.898982,0.013000,4.249000,1.873273,5,64,64,26.308842,26.056000,26.736000,0.295049,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,59.675000,63.924000,90.660000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,38536,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529354208212.533936,1529354222770.815918,14558.282000,53.281000,27.203000,14477.577000,14505.729000,26.082000,27.203000,1,1,0,0,0,0,0,10.019625,0.074000,39.911000,18.290599,8,64,64,32.946337,25.964000,63.858000,15.217428,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,38726,16,0,15,8,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529354236251.980957,1529354250428.879883,14176.899000,53.802000,27.504000,14077.680000,14123.395000,26.214000,27.504000,1,1,0,0,0,0,0,10.782740,0.061000,45.580000,19.809767,8,64,64,34.220758,26.153000,67.487000,16.521120,10,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,38728,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529354238248.527100,1529354252162.325928,13913.799000,53.677000,27.601000,13833.598000,13861.359000,26.179000,27.601000,1,1,0,0,0,0,0,9.532006,0.067000,39.301000,17.440648,8,64,64,33.223698,25.870000,67.061000,15.926087,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,38878,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,16,0,16,4,2944,10,2944,0,0,0,1,1,1529354266264.593018,1529354280574.186035,14309.593000,53.592000,27.360000,14225.824000,14255.910000,26.131000,27.360000,1,1,0,0,0,0,0,9.521631,0.054000,38.184000,17.123676,8,64,64,33.038336,26.077000,63.313000,14.869541,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,36972,3841,0,3840,2,22843542,3838,22863814,12,20272,325,1,0,172.16.1.1,50149,3705,1,3704,3700,1906,2,1906,0,0,0,1,1,1529354223445.455078,1529354282152.159912,58706.705000,27.014000,28.043000,58706.638000,68.054000,26.213000,28.043000,1,1,0,0,8192,0,0,0.136011,0.007000,71.025000,2.090077,2568,64,64,26.355121,26.113000,26.784000,0.371792,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,95568,38,343,64,108,96,0,70,0,0,0,0,1,1,11,1,916,1460,1018,888,1030144,12288,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,14,2,-,-,0,0,0,61.487000,68.054000,94.838000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,36968,3793,0,3792,2,25050702,3790,25062286,8,11584,298,1,0,172.16.1.1,50149,3449,1,3448,3444,1906,2,1906,0,0,0,1,1,1529354223445.306885,1529354282158.287109,58712.980000,26.711000,27.544000,58712.940000,63.834000,26.066000,26.754000,1,1,0,0,8192,0,0,0.248296,0.008000,60.096000,2.827277,2608,64,64,26.085130,25.816000,26.455000,0.330804,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,62264,38,343,32,90,81,0,103,0,0,0,0,1,1,11,1,663,1460,1018,888,186368,43440,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,198,2,-,-,0,0,0,57.981000,63.834000,90.289000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,36966,4369,0,4368,2,27355918,4366,27376190,14,20272,330,1,0,172.16.1.1,50149,4194,1,4193,4189,1906,2,1906,0,0,0,1,1,1529354223444.982910,1529354282162.479980,58717.497000,26.960000,27.523000,58717.475000,64.203000,26.435000,27.022000,1,1,0,0,8192,0,0,0.159618,0.006000,55.274000,2.274395,3078,64,64,26.415786,26.115000,26.785000,0.339939,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,73848,38,343,33,133,110,0,68,0,0,0,0,1,1,11,1,887,1460,1018,888,493568,43440,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,149,2,-,-,0,0,0,58.247000,64.203000,90.988000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,36970,4147,0,4146,2,25798910,4144,25822078,15,23168,380,1,0,172.16.1.1,50149,4035,1,4034,4030,1906,2,1906,0,0,0,1,1,1529354223445.399902,1529354282172.992920,58727.593000,27.117000,30.750000,58727.565000,68.148000,26.310000,30.750000,1,1,0,0,8192,0,0,0.176838,0.007000,78.639000,2.507804,2740,64,64,26.415119,26.263000,26.715000,0.258965,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,563272,38,343,64,99,147,0,86,0,0,0,0,1,1,11,1,1060,1460,1018,888,2832384,16384,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,16,2,-,-,0,0,0,61.592000,68.148000,94.863000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,38880,18,0,17,9,452,6,452,1,0,0,1,2,172.16.1.1,861,18,0,18,6,2944,10,2944,0,0,0,1,1,1529354268246.510010,1529354282470.180908,14223.671000,53.767000,27.412000,13679.961000,13937.612000,26.260000,27.412000,1,1,0,0,0,0,0,39.278259,0.056000,233.519000,80.532178,8,64,64,33.248789,26.050000,64.632000,15.193371,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,1,0,0,0,0,1,1,11,1,1,1460,1448,16,45056,43440,0,1480,1,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,59490,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50736,8,0,8,4,1906,2,1906,0,0,0,1,1,1529354283917.722900,1529354284155.105957,237.383000,27.264000,28.208000,173.589000,68.339000,26.310000,27.294000,1,1,0,0,8192,0,0,7.233546,0.015000,36.840000,14.724968,6,64,64,26.140096,25.937000,26.355000,0.214750,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,61.945000,68.339000,94.694000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,59492,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50736,7,0,7,3,1906,2,1906,0,0,0,1,1,1529354283917.673096,1529354284155.376953,237.704000,27.272000,28.289000,173.584000,66.306000,26.379000,27.311000,1,1,0,0,8192,0,0,7.082549,0.010000,38.020000,15.253534,6,64,64,26.337092,26.100000,26.685000,0.253949,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,61.969000,66.306000,92.991000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,59488,12,0,11,3,37906,7,37906,0,0,0,1,1,172.16.1.1,50736,10,0,10,6,1906,2,1906,0,0,0,1,1,1529354283917.574951,1529354284155.388916,237.814000,26.784000,27.366000,173.714000,60.125000,26.107000,26.828000,1,1,0,0,8192,0,0,5.112436,0.027000,36.881000,12.901813,8,64,64,26.084348,25.914000,26.316000,0.168525,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,15002,17,47104,42340,0,15002,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,120832,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,56.373000,60.125000,86.441000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,59486,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50736,8,0,8,4,1906,2,1906,0,0,0,1,1,1529354283917.403076,1529354284155.402100,237.999000,27.466000,27.903000,173.831000,66.539000,26.587000,27.528000,1,1,0,0,8192,0,0,6.905718,0.011000,36.945000,14.816426,6,64,64,26.393590,26.033000,26.778000,0.330629,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,62.199000,66.539000,93.317000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,39042,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529354296239.751953,1529354311150.193115,14910.441000,53.446000,27.499000,14830.362000,14857.943000,26.003000,27.499000,1,1,0,0,0,0,0,9.442757,0.048000,38.151000,17.297721,8,64,64,32.904337,25.927000,63.737000,15.218896,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,39050,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529354298268.387939,1529354311394.166016,13125.778000,53.123000,27.242000,13045.872000,13073.469000,25.932000,27.242000,1,1,0,0,0,0,0,9.308634,0.041000,37.002000,17.059694,8,64,64,32.826702,25.842000,63.797000,15.185601,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,39174,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,4,2944,10,2944,1,0,0,1,2,1529354326262.825928,1529354339517.937012,13255.111000,53.207000,27.332000,12707.354000,12969.370000,25.827000,27.332000,1,1,0,0,0,0,0,9.692754,0.038000,38.551000,17.349851,8,64,64,33.612064,25.789000,64.217000,15.908699,10,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,1,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,39202,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,4,2944,10,2944,1,0,0,1,2,1529354328259.079102,1529354342593.991943,14334.913000,53.258000,27.069000,13795.066000,14052.538000,25.912000,27.069000,1,1,0,0,0,0,0,9.425132,0.042000,37.569000,17.237575,8,64,64,33.585364,25.812000,64.294000,15.968631,10,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,1,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,39314,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,18,0,18,5,2944,10,2944,1,0,0,2,1,1529354356234.280029,1529354369667.500000,13433.220000,1051.883000,1025.585000,13348.206000,13380.306000,1024.202000,1025.585000,1,1,0,0,0,0,0,10.404620,0.043000,45.704000,19.194628,8,64,64,33.961460,26.150000,66.330000,16.064204,10,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,88965120,43440,0,1480,16,64,0,0,0,1,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,39348,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529354358484.101074,1529354371257.735107,12773.634000,53.372000,27.353000,12693.881000,12721.236000,26.029000,27.353000,1,1,0,0,0,0,0,9.305384,0.046000,37.414000,17.046414,8,64,64,32.754430,25.882000,63.258000,14.988494,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,40818,11682,0,11681,3,64493373,11677,64542605,32,49232,1030,1,1,172.16.1.1,50156,11342,0,11342,11338,1906,2,1906,0,0,0,1,1,1529354221609.715088,1529354377984.400879,156374.686000,27.040000,27.994000,148768.312000,70.787000,25.939000,27.051000,1,1,0,0,8192,0,0,0.085592,0.007000,53.210000,1.372676,8043,64,64,26.164596,25.909000,26.508000,0.267834,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,66608,38,343,120,359,417,0,166,0,0,0,0,1,1,11,1,2608,1460,1018,888,655360,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,323,2,-,-,0,0,0,62.001000,70.787000,97.295000,0.000000,1713,0,-,-,0.0,0.0,-
