#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,http_hostname:131
172.16.1.102,36368,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296459168.196045,1530296459182.936035,14.740000,6.373000,10.437000,6.373000,10.437000,0.509000,6.434000,1,1,0,0,1,0,2,0.094330,0.051000,0.171000,0.066583,3,64,64,0.324323,0.251000,0.458000,0.115941,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.102,36370,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,5,0,5,1,235,1,235,1,0,0,1,2,1530296459604.260010,1530296459816.562988,212.303000,6.298000,9.618000,6.298000,9.618000,0.404000,6.358000,1,1,0,0,1,0,2,0.095663,0.036000,0.191000,0.083429,3,64,64,0.293485,0.219000,0.368000,0.000000,2,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,1,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.103,56384,6,0,5,3,1108,1,1108,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296459991.991943,1530296459996.806885,4.815000,0.532000,3.948000,0.532000,3.948000,0.491000,0.587000,1,1,0,0,1,0,2,0.057331,0.034000,0.083000,0.024583,3,64,64,0.393987,0.358000,0.457000,0.054745,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1108,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.200,44094,17,0,16,9,452,6,452,0,0,1,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1530296445236.939941,1530296460270.372070,15033.432000,53.370000,27.381000,14953.131000,14981.331000,26.088000,27.381000,1,1,0,0,0,0,0,6.759054,0.098000,39.790000,16.181814,6,64,64,32.879701,25.752000,64.387000,15.372726,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,32,164,1,0,0,0,0,0,0,0,0,1,1,11,1,1,1460,1448,16,47104,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,5,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.100,59994,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296460269.343018,1530296460280.008057,10.665000,2.335000,6.013000,2.335000,6.013000,0.440000,2.377000,1,1,0,0,1,0,2,0.073664,0.042000,0.107000,0.032532,3,64,64,0.325989,0.237000,0.373000,0.077117,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.101,53128,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296461308.059082,1530296461320.649902,12.591000,4.266000,7.982000,4.266000,7.982000,0.609000,4.325000,1,1,0,0,1,0,2,0.085997,0.059000,0.132000,0.040037,3,64,64,0.353322,0.218000,0.542000,0.168456,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.100,59998,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296461433.016113,1530296461438.334961,5.319000,0.654000,4.489000,0.654000,4.489000,0.420000,0.694000,1,1,0,0,1,0,2,0.068664,0.040000,0.090000,0.025794,3,64,64,0.325989,0.303000,0.344000,0.020952,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.103,56386,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,5,0,5,1,235,1,235,1,0,0,1,2,1530296461658.757080,1530296461868.729004,209.972000,0.690000,5.122000,0.690000,5.122000,0.554000,0.736000,1,1,0,0,1,0,2,0.087664,0.046000,0.120000,0.037873,3,64,64,0.407480,0.358000,0.457000,0.000000,2,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,1,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.100,59996,6,0,5,3,1116,1,1116,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296461951.750000,1530296462164.035889,212.286000,203.909000,207.724000,203.909000,207.724000,0.514000,203.984000,1,1,0,0,1,0,2,0.090330,0.075000,0.107000,0.016042,3,64,64,0.305656,0.249000,0.407000,0.087962,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1116,1116,45056,42340,0,1116,1116,1116,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.101,53130,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296462649.781006,1530296462664.961914,15.181000,6.641000,10.155000,6.641000,10.155000,0.607000,6.701000,1,1,0,0,1,0,2,0.085330,0.035000,0.161000,0.066711,3,64,64,0.444652,0.359000,0.572000,0.112447,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.102,36378,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296462488.052979,1530296462900.680908,412.628000,2.460000,5.938000,2.460000,5.938000,0.495000,2.519000,1,1,0,0,1,0,2,67.236759,0.058000,201.600000,116.360039,3,64,64,0.432652,0.340000,0.521000,0.090578,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.101,53132,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296463053.811035,1530296463065.120117,11.309000,2.622000,6.662000,2.622000,6.662000,0.585000,2.682000,1,1,0,0,1,0,2,0.112996,0.034000,0.245000,0.115052,3,64,64,0.479317,0.409000,0.551000,0.071009,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.100,60000,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296463485.350098,1530296463496.145020,10.795000,2.350000,5.740000,2.350000,5.740000,0.480000,2.401000,1,1,0,0,1,0,2,0.076664,0.039000,0.140000,0.055175,3,64,64,0.350322,0.291000,0.441000,0.079758,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.101,53134,7,0,6,3,1120,1,1120,1,0,0,1,2,172.16.1.1,15672,5,0,5,2,235,1,235,0,0,0,1,1,1530296464633.502930,1530296464840.715088,207.212000,0.685000,4.898000,0.685000,4.898000,0.599000,0.723000,1,1,0,0,1,0,2,0.061997,0.038000,0.086000,0.000000,2,64,64,0.465984,0.442000,0.513000,0.040706,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1120,1120,45056,42340,0,1120,1120,1120,1,0,0,0,0,0,0,0,0,1,1,11,1,1,1460,235,235,47104,43440,0,235,1,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.200,44096,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1530296451212.854980,1530296465319.706055,14106.851000,53.720000,27.505000,14025.631000,14054.339000,26.287000,27.505000,1,1,0,0,0,0,0,10.105249,0.055000,40.114000,18.413762,8,64,64,33.344061,25.972000,68.314000,16.033571,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.102,36380,5,0,4,2,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296467003.628906,1530296467009.364990,5.736000,0.557000,4.896000,0.557000,4.896000,0.510000,0.571000,1,1,0,0,1,0,2,0.062998,0.014000,0.127000,0.057974,3,64,64,0.391654,0.291000,0.462000,0.089445,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.103,56394,6,0,5,3,1108,1,1108,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296467369.425049,1530296467381.345947,11.921000,2.422000,6.775000,2.422000,6.775000,0.480000,2.469000,1,1,0,0,1,0,2,0.417986,0.047000,1.113000,0.602346,3,64,64,0.342322,0.278000,0.386000,0.056889,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1108,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.103,56396,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296468041.422119,1530296468052.294922,10.873000,1.003000,8.420000,1.003000,8.420000,0.523000,1.057000,1,1,0,0,1,0,2,0.079331,0.054000,0.097000,0.022502,3,64,64,0.364655,0.331000,0.426000,0.053201,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.103,56398,6,0,5,3,1108,1,1108,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296468998.280029,1530296469009.945068,11.665000,1.916000,6.465000,1.916000,6.465000,0.618000,1.960000,1,1,0,0,1,0,2,0.400987,0.044000,1.077000,0.585741,3,64,64,0.426652,0.369000,0.536000,0.094733,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1108,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.102,36382,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296469168.017090,1530296469178.915039,10.898000,2.571000,6.738000,2.571000,6.738000,0.397000,2.642000,1,1,0,0,1,0,2,0.103997,0.052000,0.189000,0.074223,3,64,64,0.945635,0.263000,2.229000,1.112155,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.100,60008,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296470266.684082,1530296470281.117920,14.434000,5.005000,9.083000,5.005000,9.083000,0.404000,5.056000,1,1,0,0,1,0,2,0.316656,0.036000,0.863000,0.473198,3,64,64,0.282324,0.227000,0.368000,0.075235,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.102,36384,7,0,5,3,1112,1,1112,1,0,0,2,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296469604.204102,1530296470615.031006,1010.827000,1002.341000,1009.211000,1002.341000,1009.211000,998.841000,1002.410000,1,1,0,0,1,0,2,0.111994,0.069000,0.155000,0.000000,2,64,64,0.417653,0.391000,0.433000,0.023180,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,1,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.100,60010,5,0,4,2,1116,1,1116,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296470953.118896,1530296470964.737061,11.618000,2.478000,7.031000,2.478000,7.031000,2.478000,2.537000,1,1,0,0,1,0,2,0.375654,0.059000,0.970000,0.515077,3,64,64,0.931636,0.193000,2.380000,1.254377,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1116,1116,45056,42340,0,1116,1116,1116,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.100,60012,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296471433.150879,1530296471444.039062,10.888000,2.451000,9.284000,2.451000,9.284000,0.375000,2.503000,1,1,0,0,1,0,2,0.099997,0.052000,0.148000,0.048000,3,64,64,0.267658,0.248000,0.280000,0.017214,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.101,53142,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,5,0,5,1,235,1,235,1,0,0,1,2,1530296471309.846924,1530296471524.704102,214.857000,2.549000,6.862000,2.549000,6.862000,0.579000,2.606000,1,1,0,0,1,0,2,0.377654,0.057000,1.000000,0.539040,3,64,64,0.410479,0.318000,0.503000,0.000000,2,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,1,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.103,56400,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296471660.066895,1530296471684.517090,24.450000,3.826000,10.450000,3.826000,10.450000,0.458000,3.872000,1,1,0,0,1,0,2,4.143529,0.046000,12.312000,7.073997,3,64,64,0.385987,0.355000,0.418000,0.031512,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.102,36392,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296472486.538086,1530296472494.264893,7.727000,0.573000,6.584000,0.573000,6.584000,0.518000,0.614000,1,1,0,0,1,0,2,0.089330,0.035000,0.192000,0.088963,3,64,64,0.449985,0.388000,0.483000,0.053731,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.101,53144,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296472649.749023,1530296472877.035889,227.287000,2.690000,18.263000,2.690000,18.263000,0.631000,2.741000,1,1,0,0,1,0,2,0.084331,0.033000,0.169000,0.073874,3,64,64,0.510650,0.438000,0.598000,0.081002,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.101,53146,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296473053.694092,1530296473064.687988,10.994000,2.633000,8.191000,2.633000,8.191000,0.456000,2.693000,1,1,0,0,1,0,2,0.073331,0.033000,0.127000,0.048398,3,64,64,0.345655,0.280000,0.423000,0.072210,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.100,60014,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296473485.168945,1530296473495.913086,10.744000,2.508000,8.271000,2.508000,8.271000,0.395000,2.567000,1,1,0,0,1,0,2,0.065998,0.036000,0.103000,0.034044,3,64,64,0.311323,0.228000,0.359000,0.072418,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.101,53148,6,0,5,3,1120,1,1120,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296475632.376953,1530296475640.601074,8.224000,0.572000,7.215000,0.572000,7.215000,0.529000,0.614000,1,1,0,0,1,0,2,0.072664,0.034000,0.142000,0.060178,3,64,64,0.401987,0.342000,0.495000,0.081664,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1120,1120,45056,42340,0,1120,1120,1120,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.103,56408,6,0,5,3,1108,1,1108,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296477369.448975,1530296477381.225098,11.776000,2.430000,6.585000,2.430000,6.585000,0.501000,2.493000,1,1,0,0,1,0,2,0.392654,0.058000,1.057000,0.575335,3,64,64,0.384654,0.294000,0.443000,0.079589,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1108,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.102,36394,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,5,0,5,1,235,1,235,1,0,0,1,2,1530296477003.693115,1530296477416.613037,412.920000,1.039000,7.786000,1.039000,7.786000,0.446000,1.092000,1,1,0,0,1,0,2,66.775441,0.053000,200.166000,115.517689,3,64,64,0.414479,0.332000,0.497000,0.000000,2,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,1,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
172.16.1.103,56410,6,0,5,3,1112,1,1112,0,0,0,1,1,172.16.1.1,15672,4,0,4,1,235,1,235,0,0,0,1,1,1530296478041.271973,1530296478052.308105,11.036000,2.626000,9.552000,2.626000,9.552000,0.551000,2.686000,1,1,0,0,1,0,2,0.081331,0.060000,0.110000,0.025794,3,64,64,0.398320,0.350000,0.477000,0.068719,3,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1112,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,235,235,47104,43440,0,235,235,235,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,172.16.1.1:15672
