c_rtt_min:46,s_rtt_min:53,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106
0.034,0.301,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,26.088,16,49152,42340,0,164,16,164,0,0,0,0,0,16,45056,43440,0,1480,16,64,0,0,0,0,0
0.035,26.184,16,49152,42340,0,164,16,164,0,0,0,0,0,16,45056,43440,0,1480,16,64,0,0,0,0,0
0.047,0.41,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.277,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.054,0.416,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.032,0.289,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.048,0.413,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.305,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.046,0.369,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.042,0.183,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.428,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.338,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.04,0.302,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.049,0.45,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.048,0.428,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.046,0.266,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.044,0.191,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.032,0.346,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.048,0.34,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.047,0.497,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.318,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.333,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.329,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.051,0.3,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.054,0.339,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.04,0.305,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.053,0.295,1108,86712320,42340,0,1109,1,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.045,0.25,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.32,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.049,0.178,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.045,0.299,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.051,0.299,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.04,0.296,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.038,0.208,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.062,0.465,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.437,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.059,0.358,1104,45056,42340,0,1104,1104,1104,1,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.49,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.277,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.277,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.394,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.037,0.313,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.04,0.429,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.234,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.315,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.037,0.334,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.032,0.339,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.045,0.193,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.326,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.039,0.387,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,26.229,16,49152,42340,0,164,16,164,0,0,0,0,0,16,45056,43440,0,1480,16,64,0,0,0,0,0
0.044,0.274,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.048,0.346,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.38,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.043,0.404,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.233,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.032,0.271,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.049,0.352,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.387,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.057,0.379,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.026,0.253,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.408,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,1,0,0,0,0
0.035,0.227,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.275,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.037,0.175,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.056,0.165,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.055,0.303,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.048,0.266,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.05,0.347,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.057,0.338,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.041,0.37,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.31,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.312,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.047,0.319,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.044,0.282,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.462,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.052,0.26,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.045,0.229,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.042,0.3,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.357,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.335,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.056,0.32,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.044,0.272,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.069,0.473,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.046,0.339,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.059,0.392,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.408,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.044,0.287,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.248,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.29,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.358,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.318,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.038,0.302,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.04,0.141,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.057,0.286,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.043,0.285,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.046,0.191,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.037,0.363,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,1,0,0,0,0
0.053,0.319,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.069,25.976,16,49152,42340,0,164,16,164,0,0,0,0,0,16,45056,43440,0,1480,16,64,0,0,0,0,0
0.046,0.287,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.037,0.35,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.158,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.059,0.277,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.235,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.047,0.211,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.045,0.189,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.441,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.055,0.455,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.329,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.03,0.203,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.405,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.042,0.337,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.483,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.256,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.044,0.282,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.061,0.379,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.037,0.365,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.039,0.307,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.048,0.334,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.3,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.055,0.329,1112,45056,42340,0,1112,1112,1112,0,0,0,0,1,235,47104,43440,0,235,1,235,0,0,0,0,1
0.049,0.52,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.235,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.041,0.306,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.344,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.216,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.04,0.475,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.497,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.032,0.226,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.056,0.305,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.041,0.187,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.046,0.419,1104,45056,42340,0,1104,1104,1104,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.054,0.374,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.215,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.304,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.073,0.205,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.04,0.209,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.217,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.283,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.064,0.337,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.046,0.286,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.044,0.226,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.039,0.279,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.038,0.312,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.166,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.044,0.279,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.05,0.257,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.032,0.303,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.048,26.097,16,51200,42340,0,164,16,164,0,0,0,0,0,16,45056,43440,0,1480,16,64,1,0,0,0,0
0.032,0.306,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.188,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.04,0.295,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.312,1108,45056,42340,0,1108,1108,1108,0,0,0,0,1,235,47104,43440,0,235,1,235,0,0,0,0,0
0.034,0.406,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,1,0,0,0,0
0.044,0.296,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.043,0.342,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.054,0.472,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.235,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.037,0.274,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.045,0.467,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.061,0.242,1108,86712320,42340,0,1109,1,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.031,0.245,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.062,0.309,1112,86712320,42340,0,1113,1,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.04,0.252,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.058,0.394,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.035,0.255,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.212,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.049,0.354,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.048,0.273,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.362,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.266,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.032,0.234,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.049,0.38,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.044,0.395,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.327,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.042,0.268,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.045,0.362,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.047,0.329,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.038,0.406,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.048,0.373,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.059,0.363,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.046,0.259,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.268,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.484,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.033,0.297,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.061,0.243,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.327,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.052,0.34,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.022,0.252,1112,86712320,42340,0,1113,1,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.052,0.319,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.067,0.347,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.043,0.291,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.034,0.321,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.197,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.175,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.046,0.296,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.061,26.133,16,49152,42340,0,164,16,164,0,0,0,0,0,16,45056,43440,0,1480,16,64,0,0,0,0,0
0.052,0.15,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.037,0.275,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.042,0.219,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.049,0.433,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.044,0.375,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.044,0.324,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.045,0.371,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.044,0.287,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.047,0.377,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.046,0.256,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.046,0.311,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.258,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.028,0.3,1108,45056,42340,0,1108,1108,1108,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.05,0.186,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.046,0.27,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
0.036,0.367,1112,45056,42340,0,1112,1112,1112,0,0,0,0,0,235,47104,43440,0,235,235,235,0,0,0,0,0
