#15#c_ip:1 c_port:2 c_pkts_all:3 c_rst_cnt:4 c_ack_cnt:5 c_ack_cnt_p:6 c_bytes_uniq:7 c_pkts_data:8 c_bytes_all:9 c_pkts_retx:10 c_bytes_retx:11 c_pkts_ooo:12 c_syn_cnt:13 c_fin_cnt:14 s_ip:15 s_port:16 s_pkts_all:17 s_rst_cnt:18 s_ack_cnt:19 s_ack_cnt_p:20 s_bytes_uniq:21 s_pkts_data:22 s_bytes_all:23 s_pkts_retx:24 s_bytes_retx:25 s_pkts_ooo:26 s_syn_cnt:27 s_fin_cnt:28 first:29 last:30 durat:31 c_first:32 s_first:33 c_last:34 s_last:35 c_first_ack:36 s_first_ack:37 c_isint:38 s_isint:39 c_iscrypto:40 s_iscrypto:41 con_t:42 p2p_t:43 http_t:44 c_rtt_avg:45 c_rtt_min:46 c_rtt_max:47 c_rtt_std:48 c_rtt_cnt:49 c_ttl_min:50 c_ttl_max:51 s_rtt_avg:52 s_rtt_min:53 s_rtt_max:54 s_rtt_std:55 s_rtt_cnt:56 s_ttl_min:57 s_ttl_max:58 p2p_st:59 ed2k_data:60 ed2k_sig:61 ed2k_c2s:62 ed2k_c2c:63 ed2k_chat:64 c_f1323_opt:65 c_tm_opt:66 c_win_scl:67 c_sack_opt:68 c_sack_cnt:69 c_mss:70 c_mss_max:71 c_mss_min:72 c_win_max:73 c_win_min:74 c_win_0:75 c_cwin_max:76 c_cwin_min:77 c_cwin_ini:78 c_pkts_rto:79 c_pkts_fs:80 c_pkts_reor:81 c_pkts_dup:82 c_pkts_unk:83 c_pkts_fc:84 c_pkts_unrto:85 c_pkts_unfs:86 c_syn_retx:87 s_f1323_opt:88 s_tm_opt:89 s_win_scl:90 s_sack_opt:91 s_sack_cnt:92 s_mss:93 s_mss_max:94 s_mss_min:95 s_win_max:96 s_win_min:97 s_win_0:98 s_cwin_max:99 s_cwin_min:100 s_cwin_ini:101 s_pkts_rto:102 s_pkts_fs:103 s_pkts_reor:104 s_pkts_dup:105 s_pkts_unk:106 s_pkts_fc:107 s_pkts_unrto:108 s_pkts_unfs:109 s_syn_retx:110 http_req_cnt:111 http_res_cnt:112 http_res:113 c_pkts_push:114 s_pkts_push:115 c_tls_SNI:116 s_tls_SCN:117 c_npnalpn:118 s_npnalpn:119 c_tls_sesid:120 c_last_handshakeT:121 s_last_handshakeT:122 c_appdataT:123 s_appdataT:124 c_appdataB:125 s_appdataB:126 fqdn:127 dns_rslv:128 req_tm:129 res_tm:130 http_hostname:131
172.16.1.200 39832 20 0 19 12 452 6 452 0 0 0 1 1 172.16.1.1 861 17 0 17 5 3008 10 3008 0 0 0 1 1 1529372257224.968994 1529372271503.989014 14279.020000 54.058000 27.620000 14193.084000 14225.490000 26.583000 27.620000 1 1 0 0 0 0 0 9.906876 0.078000 39.362000 18.148270 8 64 64 32.543479 25.970000 64.002000 14.460541 12 64 64 0 0 0 0 0 0 1 1 11 1 2 1460 164 16 49152 42340 0 164 16 164 0 0 0 0 0 0 0 0 0 1 1 11 1 0 1460 1448 16 45056 43440 0 2752 16 64 0 0 0 0 0 0 0 0 0 0 0 --- 6 9 - - 0 0 0 0.000000 0.000000 0.000000 0.000000 0 0 - - 0.0 0.0 -
172.16.1.200 57832 16165 0 16164 3 61211791 16160 63328767 554 2116976 2340 1 1 172.16.1.1 50590 16325 0 16325 16321 1906 2 1906 0 0 0 1 1 1529372259835.705078 1529372275204.061035 15368.356000 26.213000 27.127000 15169.290000 75.021000 25.708000 26.229000 1 1 0 0 8192 0 0 0.027444 0.007000 13.421000 0.152235 8732 64 64 25.916602 25.684000 26.559000 0.428251 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 26064 38 47104 42340 0 2156072 38 343 38 563 1617 266 171 0 0 339 0 1 1 11 1 5738 1460 1018 888 9322496 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 12 2 - - 0 0 0 61.600000 75.021000 101.580000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57830 12298 0 12297 4 36392640 12292 37183250 316 790610 2011 1 1 172.16.1.1 50590 12555 0 12555 12551 1906 2 1906 0 0 0 1 1 1529372259835.650879 1529372275204.248047 15368.597000 26.571000 27.507000 15070.231000 75.091000 26.001000 26.590000 1 1 0 0 8192 0 0 0.029817 0.007000 24.454000 0.363300 6436 64 64 26.234344 25.975000 26.912000 0.452187 4 64 64 0 0 0 0 0 0 1 1 11 1 1 1460 21720 38 47104 42340 0 1587008 38 343 2 443 1576 117 102 0 0 121 0 1 1 11 1 4411 1460 1018 888 6533120 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 72 2 - - 0 0 0 61.646000 75.091000 102.003000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57828 17761 0 17760 4 80275051 17755 83491059 658 3216008 2368 1 1 172.16.1.1 50590 17633 0 17633 17629 1906 2 1906 0 0 0 1 1 1529372259835.597900 1529372275204.261963 15368.664000 26.023000 26.878000 15301.220000 75.085000 25.722000 26.043000 1 1 0 0 8192 0 0 0.029220 0.007000 13.527000 0.161562 9181 64 64 25.804605 25.682000 25.945000 0.108395 4 64 64 0 0 0 0 0 0 1 1 11 1 1 1460 26064 38 47104 42340 0 3320264 38 343 34 542 1616 307 180 0 1 453 0 1 1 11 1 6585 1460 1018 888 16777216 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 12 2 - - 0 0 0 61.558000 75.085000 101.638000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57826 14520 0 14519 5 48985853 14513 50552589 471 1566736 2096 1 1 172.16.1.1 50590 14601 0 14601 14597 1906 2 1906 0 0 0 1 1 1529372259834.805908 1529372275204.496094 15369.690000 26.479000 27.092000 15063.151000 68.482000 26.047000 26.502000 1 1 0 0 8192 0 0 0.030091 0.008000 38.483000 0.459270 7727 64 64 25.956351 25.919000 25.984000 0.027313 4 64 64 0 0 0 0 0 0 1 1 11 1 1 1460 26064 38 47104 42340 0 2022856 38 343 4 450 1571 227 71 0 0 322 0 1 1 11 1 5091 1460 1018 888 6897664 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 32 2 - - 0 0 0 56.243000 68.482000 94.844000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 36178 13534 0 13533 3 48214905 13529 49916305 461 1701400 1891 1 1 172.16.1.1 50353 13652 0 13652 13648 1906 2 1906 0 0 0 1 1 1529372265411.354980 1529372278406.068115 12994.713000 26.886000 27.722000 12764.281000 69.776000 26.062000 26.915000 1 1 0 0 8192 0 0 0.026205 0.007000 7.605000 0.116671 7684 64 64 26.635584 25.965000 28.435000 1.200607 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 26064 38 47104 42340 0 2461600 38 343 3 399 1427 198 49 0 0 350 0 1 1 11 1 4360 1460 1018 888 4216832 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 15 2 - - 0 0 0 62.978000 69.776000 98.211000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 36176 14952 0 14951 3 69160471 14947 72156383 607 2995912 1916 1 1 172.16.1.1 50353 14702 0 14702 14698 1906 2 1906 0 0 0 1 1 1529372265411.315918 1529372278406.106934 12994.791000 26.369000 27.006000 12840.700000 69.784000 26.028000 26.421000 1 1 0 0 8192 0 0 0.030966 0.007000 16.578000 0.200016 8086 64 64 26.362591 25.767000 27.786000 0.953512 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 26064 38 47104 42340 0 7707704 38 343 52 390 1283 362 270 0 0 270 0 1 1 11 1 5169 1460 1018 888 16777216 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 15 2 - - 0 0 0 62.973000 69.784000 97.570000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 36180 14524 0 14523 3 50912788 14519 52566404 478 1653616 2028 1 1 172.16.1.1 50353 14603 0 14603 14599 1906 2 1906 0 0 0 1 1 1529372265411.385010 1529372278406.114014 12994.729000 26.810000 27.341000 12602.890000 69.739000 26.002000 26.846000 1 1 0 0 8192 0 0 0.025531 0.007000 6.870000 0.078993 7798 64 64 26.602085 25.921000 28.463000 1.241081 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 26064 38 47104 42340 0 2211096 38 343 9 447 1481 195 155 0 0 292 0 1 1 11 1 5052 1460 1018 888 7815168 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 13 2 - - 0 0 0 62.869000 69.739000 98.202000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 36174 16093 0 16092 3 68565039 16088 71281415 625 2716376 2348 1 1 172.16.1.1 50353 16160 0 16160 16156 1906 2 1906 0 0 0 1 1 1529372265410.642090 1529372278406.121094 12995.479000 26.330000 27.025000 12953.974000 59.283000 25.944000 26.372000 1 1 0 0 8192 0 0 0.027325 0.007000 3.924000 0.063442 8395 64 64 25.908352 25.707000 26.232000 0.227284 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 31856 38 47104 42340 0 3647512 38 343 85 459 1581 329 394 0 2 223 0 1 1 11 1 6115 1460 1018 888 14063616 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 15 2 - - 0 0 0 55.857000 59.283000 85.515000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 56738 10 0 9 3 1784 5 1784 0 0 0 1 1 172.16.1.1 50012 8 0 8 4 1906 2 1906 0 0 0 1 1 1529372278910.374023 1529372279132.218018 221.844000 27.071000 28.131000 157.619000 70.809000 25.861000 27.091000 1 1 0 0 8192 0 0 7.438376 0.018000 36.124000 14.447278 6 64 64 25.943851 25.808000 26.304000 0.240095 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 17 343 0 0 0 0 0 0 0 0 0 1 1 11 1 0 1460 1018 888 49152 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 62.403000 70.809000 97.113000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 56736 10 0 9 3 1784 5 1784 0 0 0 1 1 172.16.1.1 50012 8 0 8 4 1906 2 1906 0 0 0 1 1 1529372278910.321045 1529372279132.470947 222.150000 27.042000 28.129000 157.649000 67.326000 25.874000 27.085000 1 1 0 0 8192 0 0 6.871052 0.015000 36.164000 14.480087 6 64 64 25.934352 25.819000 26.222000 0.192030 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 17 343 0 0 0 0 0 0 0 0 0 1 1 11 1 0 1460 1018 888 49152 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 62.448000 67.326000 93.548000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 56732 10 0 9 3 1784 5 1784 0 0 0 1 1 172.16.1.1 50012 8 0 8 4 1906 2 1906 0 0 0 1 1 1529372278910.131104 1529372279132.507080 222.376000 27.284000 28.351000 157.763000 67.547000 26.085000 27.305000 1 1 0 0 8192 0 0 6.898385 0.021000 36.251000 14.511783 6 64 64 26.115847 25.951000 26.469000 0.237945 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 17 343 0 0 0 0 0 0 0 0 0 1 1 11 1 0 1460 1018 888 49152 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 62.613000 67.547000 94.016000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 56734 12 0 11 3 12026 7 12026 0 0 0 1 1 172.16.1.1 50012 10 0 10 6 1906 2 1906 0 0 0 1 1 1529372278910.262939 1529372279132.641113 222.378000 26.283000 26.822000 157.666000 58.963000 25.885000 26.316000 1 1 0 0 8192 0 0 5.011687 0.027000 36.628000 12.823986 8 64 64 25.956851 25.838000 26.253000 0.198018 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 5329 17 47104 42340 0 5367 17 343 0 0 0 0 0 0 0 0 0 1 1 11 1 0 1460 1018 888 69632 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 7 2 - - 0 0 0 55.722000 58.963000 85.216000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 47690 10 0 9 3 1784 5 1784 0 0 0 1 1 172.16.1.1 50896 7 0 7 3 1906 2 1906 0 0 0 1 1 1529372282153.280029 1529372282393.217041 239.937000 27.052000 28.764000 175.221000 69.605000 26.984000 27.061000 1 1 0 0 8192 0 0 7.673705 0.009000 39.002000 15.580376 6 64 64 26.242844 25.714000 26.970000 0.604691 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 17 343 0 0 0 0 0 0 0 0 0 1 1 11 1 0 1460 1018 888 49152 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 62.833000 69.605000 96.117000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 47688 10 0 9 3 1784 5 1784 0 0 0 1 1 172.16.1.1 50896 7 0 7 3 1906 2 1906 0 0 0 1 1 1529372282153.247070 1529372282393.302002 240.055000 27.097000 29.139000 175.282000 69.661000 27.058000 27.105000 1 1 0 0 8192 0 0 7.656706 0.008000 38.833000 15.508659 6 64 64 26.426589 25.940000 27.034000 0.531878 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 17 343 0 0 0 0 0 0 0 0 0 1 1 11 1 0 1460 1018 888 49152 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 62.857000 69.661000 96.372000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 47686 11 0 10 4 1784 5 1784 0 0 0 1 1 172.16.1.1 50896 7 0 7 3 1906 2 1906 0 0 0 1 1 1529372282153.198975 1529372282393.339111 240.140000 27.119000 28.462000 175.253000 69.657000 27.054000 27.130000 1 1 0 0 8192 0 0 7.713871 0.011000 39.151000 15.633749 6 64 64 26.303592 25.736000 27.021000 0.580591 4 64 64 0 0 0 0 0 0 1 1 11 1 1 1460 1369 17 47104 42340 0 1369 17 343 0 0 0 0 0 0 0 0 0 1 1 11 1 0 1460 1018 888 49152 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 5 2 - - 0 0 0 62.858000 69.657000 96.173000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 47684 19 0 18 3 37906 14 40802 1 2896 0 1 1 172.16.1.1 50896 16 0 16 12 1906 2 1906 0 0 0 1 1 1529372282152.857910 1529372282393.459961 240.602000 27.416000 28.361000 175.577000 61.998000 27.345000 27.432000 1 1 0 0 8192 0 0 0.360640 0.009000 4.699000 1.248770 14 64 64 26.316092 25.762000 27.300000 0.711627 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 8688 17 47104 42340 0 8688 17 343 0 0 0 1 0 0 0 0 0 1 1 11 1 1 1460 1018 888 126976 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 57.299000 61.998000 88.377000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57916 34046 0 34045 3 207836899 34041 217086723 1678 9249824 4899 1 1 172.16.1.1 50074 34167 0 34167 34163 1906 2 1906 0 0 0 1 1 1529372259288.806885 1529372284840.717041 25551.910000 26.891000 28.245000 24341.214000 67.876000 26.166000 26.923000 1 1 0 0 8192 0 0 0.031328 0.007000 18.747000 0.204144 18529 64 64 26.367341 26.133000 26.858000 0.338555 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 57920 38 47104 42340 0 2997360 38 343 76 927 2487 1320 1797 0 4 196 0 1 1 11 1 13144 1460 1018 888 11581440 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 18 2 - - 0 0 0 61.147000 67.876000 94.734000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57914 35941 0 35940 3 246836269 35936 256842887 1507 10006618 4802 1 1 172.16.1.1 50074 35981 0 35981 35977 1906 2 1906 0 0 0 1 1 1529372259288.762939 1529372284840.740967 25551.978000 26.455000 27.094000 25188.053000 67.871000 25.939000 26.487000 1 1 0 0 8192 0 0 0.032207 0.007000 9.439000 0.099133 20574 64 64 26.071098 25.903000 26.302000 0.173536 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 26064 8 47104 42340 0 3192832 38 343 21 1190 1878 806 2242 0 3 371 0 1 1 11 1 12876 1460 1018 888 16373760 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 17 2 - - 0 0 0 61.174000 67.871000 94.173000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 57912 19819 0 19818 4 93571060 19813 97298212 708 3727152 2885 1 1 172.16.1.1 50074 19960 0 19960 19956 1906 2 1906 0 0 0 1 1 1529372259288.705078 1529372284840.749023 25552.044000 27.034000 27.988000 23937.291000 67.961000 26.239000 27.063000 1 1 0 0 8192 0 0 0.028397 0.007000 6.764000 0.068372 11492 64 64 26.347091 26.194000 26.733000 0.257469 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 26064 38 47104 42340 0 1681408 38 343 28 600 1939 353 296 0 0 504 0 1 1 11 1 6993 1460 1018 888 3796992 43440 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 18 2 - - 0 0 0 61.197000 67.961000 94.694000 0.000000 1713 0 - - 0.0 0.0 -
