172.16.1.200,50018,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529348373199.134033,1529348390091.949951,16892.816000,53.868000,27.722000,16811.185000,16839.665000,26.381000,27.722000,1,1,0,0,0,0,0,9.777378,0.112000,39.993000,17.833481,8,64,64,32.967428,26.099000,63.343000,14.888039,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,35504,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50008,7,0,7,3,1906,2,1906,0,0,0,1,1,1529348404334.152100,1529348404494.509033,160.357000,27.046000,28.052000,94.431000,67.850000,25.997000,27.056000,1,1,0,0,8192,0,0,1.354573,0.010000,6.698000,2.987059,5,64,64,26.119597,25.909000,26.567000,0.301542,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,61.152000,67.850000,94.417000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,35498,10,0,9,3,6032,5,6032,0,0,0,1,1,172.16.1.1,50008,8,0,8,4,1906,2,1906,0,0,0,1,1,1529348404333.821045,1529348404494.823975,161.003000,26.548000,27.078000,94.707000,59.236000,26.134000,26.574000,1,1,0,0,8192,0,0,7.160381,0.016000,39.591000,15.938864,6,64,64,26.050849,25.898000,26.296000,0.179819,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,4265,17,47104,42340,0,4303,17,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,57344,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,56.008000,59.236000,85.532000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,35502,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50008,7,0,7,3,1906,2,1906,0,0,0,1,1,1529348404334.117920,1529348404494.843018,160.725000,27.061000,28.060000,92.100000,65.586000,25.996000,27.073000,1,1,0,0,8192,0,0,0.908182,0.012000,4.414000,1.959958,5,64,64,26.068348,25.972000,26.225000,0.108888,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,61.172000,65.586000,91.811000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,35500,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50008,7,0,7,3,1906,2,1906,0,0,0,1,1,1529348404333.962891,1529348404495.032959,161.070000,27.170000,27.564000,92.308000,65.788000,26.196000,27.205000,1,1,0,0,8192,0,0,0.928581,0.011000,4.505000,1.999341,5,64,64,26.313842,26.163000,26.506000,0.145360,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,61.283000,65.788000,92.294000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,54188,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50957,7,0,7,3,1906,2,1906,0,0,0,1,1,1529348413880.266113,1529348414068.809082,188.543000,28.598000,33.209000,106.252000,69.843000,26.907000,28.609000,1,1,0,0,8192,0,0,1.181776,0.011000,5.811000,2.587835,5,64,64,26.172596,25.666000,26.872000,0.591725,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,64.032000,69.843000,96.299000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,54190,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50957,7,0,7,3,1906,2,1906,0,0,0,1,1,1529348413880.312988,1529348414068.835938,188.523000,28.570000,33.203000,106.115000,79.430000,27.251000,28.579000,1,1,0,0,8192,0,0,2.295154,0.009000,11.361000,5.067971,5,64,64,26.392090,25.899000,27.217000,0.619476,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,68.069000,79.430000,105.952000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,54186,11,0,10,3,21862,6,21862,0,0,0,1,1,172.16.1.1,50957,9,0,9,5,1906,2,1906,0,0,0,1,1,1529348413880.179932,1529348414068.945068,188.765000,27.651000,33.266000,122.429000,69.910000,26.899000,27.674000,1,1,0,0,8192,0,0,0.860273,0.013000,5.824000,2.188881,7,64,64,26.174846,25.684000,26.862000,0.576864,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,8688,38,47104,42340,0,8726,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,88064,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,64.086000,69.910000,96.353000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,54184,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50957,7,0,7,3,1906,2,1906,0,0,0,1,1,1529348413880.043945,1529348414068.956055,188.912000,28.793000,33.452000,106.378000,79.669000,27.170000,28.803000,1,1,0,0,8192,0,0,2.296554,0.010000,11.371000,5.072779,5,64,64,26.364091,25.909000,27.113000,0.570960,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,1369,17,47104,42340,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1018,888,49152,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,68.298000,79.669000,106.177000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,50160,17,0,16,9,452,6,452,0,0,0,1,1,172.16.1.1,861,17,0,17,5,2944,10,2944,0,0,0,1,1,1529348403220.200928,1529348415795.236084,12575.035000,54.349000,27.971000,12341.932000,12522.536000,26.560000,27.971000,1,1,0,0,0,0,0,9.657754,0.051000,39.250000,17.678443,8,64,64,33.468696,25.933000,66.106000,15.948100,11,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,164,16,49152,42340,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1460,1448,16,45056,43440,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,---,6,9,-,-,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,-,-,0.0,0.0,-
172.16.1.200,47890,11761,0,11760,3,43520493,11756,43530629,6,10136,1963,1,1,172.16.1.1,50132,11571,0,11571,11567,1906,2,1906,0,0,0,1,1,1529348413430.082031,1529348423812.875977,10382.794000,26.927000,28.684000,9533.934000,73.913000,26.050000,26.938000,1,1,0,0,8192,0,0,0.027815,0.006000,11.767000,0.202828,6628,64,64,26.109597,25.906000,26.563000,0.305758,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,802192,38,343,70,695,1181,0,23,0,0,0,0,1,1,11,1,3587,1460,1018,888,1103872,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,15,2,-,-,0,0,0,67.209000,73.913000,100.476000,0.000000,1713,0,-,-,0.0,0.0,-
172.16.1.200,47892,12507,0,12506,3,89095963,12502,89142299,22,46336,2411,1,1,172.16.1.1,50132,12278,0,12278,12274,1906,2,1906,0,0,0,1,1,1529348413430.118896,1529348423812.897949,10382.779000,26.909000,28.518000,9701.901000,73.828000,25.859000,26.918000,1,1,0,0,8192,0,0,0.034576,0.007000,25.255000,0.312067,7857,64,64,25.825104,25.696000,26.021000,0.144350,4,64,64,0,0,0,0,0,0,1,1,11,1,0,1460,26064,38,47104,42340,0,2800296,38,343,253,872,508,0,800,0,0,0,0,1,1,11,1,4180,1460,1018,888,5584896,43440,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,15,2,-,-,0,0,0,67.179000,73.828000,99.849000,0.000000,1713,0,-,-,0.0,0.0,-
