50.182996,0.120747,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
49.883202,0.089748,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
50.193396,0.113997,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
50.197745,0.079498,2896,17,32000,29200,0,8160,1,343,0,0,0,0,746,627,48128,28960,0,746,627,627,0,0,0,0,N
52.456292,0.219495,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
52.023543,0.248744,2896,17,32000,29200,0,4282,1,343,0,0,0,0,746,627,40448,28960,0,746,627,627,0,0,0,0,N
52.445459,0.217495,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
53.512465,0.214245,2896,17,32000,29200,0,20272,1,343,0,0,0,0,746,627,89856,28960,0,746,627,627,0,0,0,0,N
49.850603,0.075748,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
49.645007,0.096998,2896,38,32000,29200,0,15768,1,343,0,0,0,0,746,627,72192,28960,0,746,627,627,0,0,0,0,N
49.909402,0.151246,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
49.903002,0.168996,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
50.74068,0.097248,13032,38,32000,29200,0,502456,1,343,30,47,0,0,746,627,1238272,5632,1,746,627,627,0,0,0,0,N
49.7033,0.146246,24616,38,32000,29200,0,928168,1,343,14,22,0,0,746,627,3145728,12032,0,746,627,627,0,0,0,0,N
50.607426,0.072248,5792,38,32000,29200,0,451256,1,343,12,13,0,0,746,627,1975296,28960,0,746,627,627,0,0,0,0,N
49.879472,0.111747,36200,38,32000,29200,0,1198944,1,343,5,18,0,0,746,627,2624000,28960,0,746,627,627,0,0,0,0,N
51.070201,0.246494,23168,38,32000,29200,0,983192,38,343,44,65,0,0,746,627,3145728,17408,0,746,627,627,0,0,0,0,N
50.56329,0.259744,65160,38,32000,29200,0,2410920,38,343,34,33,0,0,746,627,3145728,16896,0,746,627,627,0,0,0,0,N
50.777076,0.245244,57920,38,32000,29200,0,1598592,38,343,36,139,0,0,746,627,3145728,28960,0,746,627,627,0,0,0,0,N
51.220715,0.252744,23168,38,32000,29200,0,870248,38,343,66,89,0,0,746,627,3145728,28960,0,746,627,627,0,0,0,0,N
50.91029,0.203745,65160,28,32000,29200,0,2992107,1,343,142,577,0,0,746,627,3145728,24576,0,746,627,627,0,0,0,0,N
50.387291,0.204495,65160,8,32000,29200,0,2928645,1,343,402,436,0,0,746,627,3145728,28960,0,746,627,627,0,0,0,0,N
50.278209,0.197745,20272,38,32000,29200,0,1448000,1,343,124,102,0,0,746,627,3139328,28960,0,746,627,627,0,0,0,0,N
51.164197,0.197495,65160,38,32000,29200,0,2950452,1,343,72,186,0,0,746,627,3145728,28960,0,746,627,627,0,0,0,0,N
52.109798,0.161246,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
54.118074,0.094498,2896,17,32000,29200,0,5384,1,343,0,0,0,0,746,627,45312,28960,0,746,627,627,0,0,0,0,N
52.081799,0.163996,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
52.145631,0.163496,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
52.21613,0.323742,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
52.221963,0.318992,852,17,32000,29200,0,852,1,343,0,0,0,0,746,627,31744,28960,0,746,627,627,0,0,0,0,N
55.28021,0.193995,2896,17,32000,29200,0,5320,1,343,0,0,0,0,746,627,42496,28960,0,746,627,627,0,0,0,0,N
51.81726,0.182245,2896,17,32000,29200,0,4930,1,343,0,0,0,0,746,627,41728,28960,0,746,627,627,0,0,0,0,N
50.69141,0.166246,10136,38,32000,29200,0,642912,1,343,34,20,0,0,746,627,3145728,23808,0,746,627,627,0,0,0,0,N
