65160,24,14720,14600,0,573408,24,13056,37,0.339637,0.025999,120,90,0,0,0,1708672,14480,0,0,0,0,0,0,0,0,normal
53576,24,14720,14600,0,124528,24,13056,17,0.230517,0.014999,34,0,0,0,0,964480,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,880384,24,13056,258,0.296065,0.018499,969,349,0,0,0,2293632,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.547243,7.339297,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.478244,7.350115,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,935408,24,13056,422,0.329646,0.038498,117,100,0,0,0,2403712,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,984640,24,13056,347,0.274671,0.014499,1259,305,0,0,0,2441344,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.405995,7.290479,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,962920,24,13056,302,0.343051,0.018999,488,614,0,0,0,2531200,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.334621,7.32257,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,2587576,24,13056,271,0.309517,0.022999,868,375,0,0,0,2508032,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.412995,7.33657,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,1039664,24,13056,262,0.222012,0.017998,889,463,0,0,0,2392192,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.352496,7.378387,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.307871,7.254116,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,447432,24,13056,56,0.289766,0.017499,275,196,0,0,0,1766656,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,306976,24,13056,18,0.268903,0.010999,20,13,0,0,0,1555200,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,4068880,24,13056,152,0.345211,0.024999,511,208,0,0,0,2114176,14480,0,0,0,0,0,0,0,0,normal
65160,8,14720,14600,0,538656,24,13056,436,0.311654,0.025499,1633,524,0,0,0,2661504,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.228747,7.265479,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.41912,7.266207,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,764544,24,13056,283,0.379063,0.019999,540,363,0,0,0,2464512,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.308871,7.33357,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,456120,24,13056,24,0.271159,0.020499,91,163,0,0,0,1977984,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.575243,7.250389,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,923824,24,13056,375,0.233947,0.032498,879,378,0,0,0,2212608,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.438495,7.361024,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,1267000,24,13056,369,0.301229,0.021499,750,354,0,0,0,2282112,14480,0,0,0,0,0,0,0,0,normal
164,16,17536,14600,0,164,16,164,0,11.578406,8.825457,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.436495,7.243389,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,1000568,24,13056,328,0.24689,0.015499,1044,331,0,0,0,2172032,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.701116,7.356479,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,456120,24,13056,72,0.368029,0.016999,268,60,0,0,0,2085120,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.447494,8.063119,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,973056,24,13056,266,0.297815,0.017999,571,213,0,0,0,2056192,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.435745,7.280934,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.294496,7.23148,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,657392,24,13056,223,0.460071,0.012999,660,176,0,0,0,2348672,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,1094688,24,13056,493,0.29747,0.011999,865,612,0,0,0,2374784,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.345496,7.379206,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.277497,7.25257,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,761648,24,13056,95,0.305218,0.020499,264,186,0,0,0,2230016,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.413995,7.251389,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,858664,24,13056,430,0.380731,0.012999,767,389,0,0,0,2406656,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.306996,7.334661,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,386616,24,13056,150,0.386303,0.021499,489,177,0,0,0,2007040,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,1599488,24,13056,192,0.343199,0.015999,930,241,0,0,0,2386432,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.122123,7.267388,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,11.716118,7.284297,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,654496,24,13056,112,0.325866,0.017999,198,157,0,0,0,1775360,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,11.875116,8.066019,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,1007808,24,13056,302,0.25737,0.012999,941,592,0,0,0,2325504,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,527072,24,13056,135,0.349195,0.030998,533,33,0,0,0,2030208,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.362995,7.307934,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.40562,7.292843,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,521280,24,13056,25,0.218485,0.015999,68,5,0,0,0,2441344,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,784816,24,13056,347,0.219364,0.021999,788,151,0,0,0,2085120,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,677664,24,13056,309,0.260451,0.010999,777,292,0,0,0,2174976,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.620242,7.301661,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.490119,7.280752,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.368745,7.328206,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,739928,24,13056,343,0.42276,0.026499,398,45,0,0,0,2551424,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.468369,7.300388,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.443869,7.365024,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.37662,7.362479,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,262088,24,13056,27,0.491028,0.014499,31,0,0,0,0,1726080,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,885824,24,13056,267,0.319594,0.022499,621,366,0,0,0,2604928,14480,0,0,0,0,0,0,0,0,normal
65160,16,14720,14600,0,5463304,24,13056,312,0.280638,0.020999,1271,98,0,0,0,2308224,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.553118,7.219207,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.556243,7.324024,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,472048,24,13056,69,0.341409,0.015999,55,54,0,0,0,2380544,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,2038784,24,13056,126,0.243737,0.023999,533,163,0,0,0,2305280,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.342746,7.254661,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,485080,24,13056,113,0.316701,0.020999,271,17,0,0,0,2174976,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.432995,7.342933,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,941200,24,13056,361,0.317839,0.025499,1312,138,0,0,0,2224128,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,760200,24,13056,228,0.313041,0.030498,296,248,0,0,0,2396416,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.479369,7.262843,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.216872,7.273116,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,616848,24,13056,335,0.302859,0.031498,662,301,0,0,0,2597760,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,750064,24,13056,225,0.271223,0.021999,786,433,0,0,0,1946112,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,1053672,24,13056,88,0.244816,0.015499,150,15,0,0,0,2105472,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.41162,7.344206,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,2743960,24,13056,300,0.254731,0.013499,1122,213,0,0,0,2493568,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.353371,7.615385,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,2198064,24,13056,209,0.2757,0.028499,460,192,0,0,0,1888256,14480,0,0,0,0,0,0,0,0,normal
52128,24,14720,14600,0,144800,24,13056,18,0.183005,0.0095,56,41,0,0,0,1028096,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,1710088,24,13056,244,0.308327,0.027999,823,256,0,0,0,2143104,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.322746,7.200207,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,854320,24,13056,260,0.369329,0.017999,629,408,0,0,0,2478976,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,325800,24,13056,6,0.339452,0.030998,19,6,0,0,0,1850624,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.350246,7.250389,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
8688,24,14720,14600,0,30408,24,13056,0,1.02617,0.035998,0,0,0,0,0,55040,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.295996,7.350479,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.604742,7.275934,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,9.185231,7.36366,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.547243,7.401751,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,579200,24,13056,468,0.258836,0.025499,1048,367,0,0,0,2299520,14480,0,0,0,0,0,0,0,0,normal
164,32,20480,14600,0,164,32,164,0,6.081913,8.056519,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,715312,24,13056,472,0.308016,0.014999,958,581,0,0,0,2279168,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.39712,7.248934,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,826808,24,13056,292,0.267567,0.016499,1055,238,0,0,0,2209664,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.341746,7.252298,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,1125096,24,13056,336,0.301821,0.025999,853,470,0,0,0,2716544,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.540368,7.267207,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,502456,24,13056,135,0.357473,0.019999,393,95,0,0,0,2198144,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,4034128,24,13056,106,0.342164,0.013999,149,51,0,0,0,2189440,14480,0,0,0,0,0,0,0,0,normal
65160,24,14720,14600,0,703728,24,13056,261,0.279677,0.027999,854,284,0,0,0,2470400,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.36462,7.341206,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.366495,7.319933,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.536243,7.30657,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.39337,7.201207,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
65160,24,14720,14600,0,1975072,24,13056,354,0.305771,0.016499,1466,426,0,0,0,2473216,14480,0,0,0,0,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.496619,7.306115,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.430745,7.302025,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,normal
164,16,20480,14600,0,164,16,164,0,10.518494,7.310115,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.542368,7.414296,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.565868,7.319024,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.40712,7.341751,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.604117,7.244752,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.404745,7.337388,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.575118,7.286116,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.613742,7.291934,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.619242,7.241389,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.42287,7.23248,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.457369,7.284116,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.529868,7.350388,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.316246,7.402842,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.715991,7.241389,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.483369,7.322206,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.548993,7.378387,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.525368,7.315024,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.443244,7.376206,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.418745,7.373297,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.466869,7.352842,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.579493,7.318479,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.563493,7.32257,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.408495,7.313388,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.512119,7.371933,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.41387,7.330024,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.491869,7.328933,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.564243,7.300297,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.364745,7.316752,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.526118,7.294752,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.528118,7.276297,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.40712,7.248752,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.527118,7.350297,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.514494,7.227207,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.511869,7.328297,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.495619,7.269388,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.42087,7.313479,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.463119,7.227207,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.514494,7.297934,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.379495,7.308206,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.522243,7.359297,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.632117,7.241571,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.41187,7.277388,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.518744,7.317388,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.447244,7.367933,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.465994,7.276116,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.424995,7.394751,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.615492,7.256661,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.336871,7.415933,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.503744,7.374206,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.475994,7.355479,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.375745,7.286479,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
164,16,20480,14600,0,164,16,164,0,10.451119,7.250661,0,0,0,1448,16,15616,14480,0,1480,16,64,0,0,0,0,no-flow
